Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
56.76,B,271.62,271.62,38.083,177.664,136,0,0
57.26,B,239.66,239.66,32.967,111.736,120,0,0
57.76,B,255.63,255.63,36.963,101.089,128,0,0
58.26,B,159.78,159.78,40.813,122.966,80,0,0
58.76,B,175.77,175.77,43.634,92.244,88,0,0
59.26,B,191.74,191.74,41.628,134.782,96,0,0
59.76,B,239.67,239.67,41.040,149.641,120,0,0
60.26,B,223.66,223.66,32.724,93.127,112,0,0
60.76,B,175.75,175.75,40.436,99.650,88,0,0
61.29,A,159.82,159.82,36.711,163.266,80,0,0
61.80,A,159.78,159.78,43.023,155.697,80,0,0
62.30,A,223.70,223.70,36.341,117.100,112,0,0
62.80,A,143.81,143.81,55.377,184.831,72,0,0
63.30,A,207.72,207.72,43.820,121.990,104,0,0
63.80,A,159.79,159.79,41.566,150.502,80,0,0
64.30,A,239.68,239.68,39.103,124.510,120,0,0
64.80,A,191.74,191.74,37.246,96.554,96,0,0
65.30,A,207.71,207.71,39.680,131.425,104,0,0
65.80,A,239.64,239.64,38.237,147.788,120,0,0
66.35,B,159.82,159.82,37.450,158.587,80,0,0
66.85,B,159.79,159.79,43.482,120.912,80,0,0
67.35,B,207.72,207.72,37.599,98.287,104,0,0
67.85,B,207.72,207.72,37.427,133.901,104,0,0
68.35,B,175.76,175.76,48.668,170.631,88,0,0
68.85,B,223.69,223.69,38.109,91.806,112,0,0
69.35,B,239.67,239.67,32.099,132.782,120,0,0
69.85,B,191.74,191.74,35.644,144.049,96,0,0
70.35,B,223.69,223.69,40.174,94.332,112,0,0
70.85,B,223.68,223.68,37.126,144.877,112,0,0
71.36,A,95.89,95.89,51.351,128.576,48,0,0
71.87,A,175.77,175.77,50.332,118.940,88,0,0
72.37,A,191.75,191.75,41.561,118.701,96,0,0
72.87,A,191.74,191.74,37.437,117.464,96,0,0
73.37,A,239.67,239.67,39.445,124.728,120,0,0
73.87,A,255.65,255.65,30.687,90.252,128,0,0
74.37,A,207.71,207.71,29.602,81.603,104,0,0
74.87,A,223.70,223.70,39.946,116.056,112,0,0
75.37,A,223.69,223.69,35.690,112.067,112,0,0
75.87,A,223.67,223.67,39.997,92.651,112,0,0
76.45,B,111.87,111.87,48.513,237.987,56,0,0
76.95,B,239.64,239.64,39.071,98.468,120,0,0
77.46,B,175.74,175.74,35.630,99.893,88,0,0
77.96,B,271.62,271.62,36.139,100.170,136,0,0
78.46,B,143.80,143.80,38.747,78.335,72,0,0
78.96,B,207.71,207.71,40.660,103.580,104,0,0
79.46,B,207.72,207.72,42.088,121.152,104,0,0
79.96,B,175.76,175.76,37.834,120.523,88,0,0
80.46,B,367.49,367.49,26.519,102.055,184,0,0
80.96,B,239.62,239.62,28.273,85.051,120,0,0
81.51,A,127.85,127.85,36.329,158.525,64,0,0
82.01,A,175.76,175.76,43.180,170.552,88,0,0
82.51,A,223.66,223.66,39.570,96.548,112,0,0
83.01,A,207.72,207.72,39.687,90.217,104,0,0
83.51,A,223.69,223.69,39.058,89.864,112,0,0
84.02,A,175.76,175.76,42.037,128.361,88,0,0
84.52,A,207.71,207.71,41.446,115.982,104,0,0
85.02,A,191.74,191.74,36.232,138.871,96,0,0
85.52,A,143.79,143.79,48.203,167.240,72,0,0
86.02,A,191.74,191.74,50.234,164.151,96,0,0
86.56,B,143.84,143.84,40.699,160.789,72,0,0
87.06,B,191.74,191.74,41.864,184.026,96,0,0
87.56,B,143.80,143.80,52.687,132.645,72,0,0
88.06,B,159.76,159.76,45.397,107.399,80,0,0
88.56,B,207.72,207.72,43.366,127.901,104,0,0
89.06,B,175.76,175.76,38.314,86.868,88,0,0
89.56,B,319.56,319.56,31.747,117.077,160,0,0
90.06,B,223.69,223.69,31.626,111.968,112,0,0
90.56,B,239.67,239.67,36.331,104.054,120,0,0
91.07,B,127.79,127.79,43.526,138.072,64,0,0
91.65,A,191.78,191.78,30.584,147.989,96,0,0
92.15,A,303.59,303.59,26.100,147.089,152,0,0
92.65,A,223.67,223.67,32.655,188.275,112,0,0
93.15,A,255.64,255.64,34.338,89.961,128,0,0
93.65,A,287.56,287.56,26.207,87.482,144,0,0
94.15,A,223.68,223.68,33.605,112.211,112,0,0
