Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
46.35,B,15.98,15.98,58.685,88.874,8,0,0
46.85,B,95.88,95.88,88.387,233.559,48,0,0
47.35,B,111.85,111.85,84.792,316.844,56,0,0
47.85,B,143.81,143.81,68.397,252.917,72,0,0
48.35,B,111.85,111.85,55.776,202.621,56,0,0
48.85,B,143.81,143.81,60.587,214.700,72,0,0
49.35,B,127.83,127.83,65.191,207.355,64,0,0
49.86,B,95.87,95.87,65.447,256.876,48,0,0
50.36,B,143.81,143.81,57.383,219.405,72,0,0
50.86,B,159.79,159.79,59.087,183.747,80,0,0
51.43,A,31.96,31.96,61.924,176.363,16,0,0
51.93,A,95.88,95.88,76.967,224.835,48,0,0
52.43,A,127.83,127.83,87.104,256.606,64,0,0
52.93,A,79.90,79.90,62.641,198.487,40,0,0
53.43,A,127.83,127.83,79.523,240.288,64,0,0
53.93,A,111.85,111.85,68.737,207.126,56,0,0
54.43,A,127.83,127.83,57.266,207.256,64,0,0
54.93,A,127.83,127.83,74.154,214.144,64,0,0
55.44,A,143.81,143.81,50.218,199.457,72,0,0
55.94,A,95.87,95.87,70.176,244.931,48,0,0
56.53,B,0.00,0.00,0.000,0.000,0,0,0
57.03,B,159.80,159.80,82.776,252.519,80,0,0
57.53,B,143.81,143.81,37.913,170.835,72,0,0
58.03,B,111.85,111.85,65.049,205.176,56,0,0
58.53,B,127.83,127.83,77.624,290.483,64,0,0
59.03,B,111.85,111.85,60.182,205.813,56,0,0
59.53,B,127.83,127.83,76.136,260.936,64,0,0
60.03,B,159.79,159.79,57.375,217.312,80,0,0
60.53,B,143.81,143.81,51.819,239.998,72,0,0
61.03,B,143.81,143.81,53.944,298.922,72,0,0
61.65,A,15.98,15.98,60.240,101.184,8,0,0
62.15,A,127.84,127.84,72.539,238.895,64,0,0
62.65,A,111.85,111.85,78.242,291.415,56,0,0
63.15,A,127.83,127.83,79.677,345.026,64,0,0
63.65,A,47.94,47.94,70.154,230.661,24,0,0
64.15,A,143.81,143.81,74.586,297.423,72,0,0
64.65,A,159.79,159.79,47.918,206.065,80,0,0
65.15,A,111.85,111.85,70.023,223.926,56,0,0
65.65,A,95.87,95.87,79.611,200.689,48,0,0
66.15,A,175.77,175.77,59.754,189.861,88,0,0
66.72,B,63.93,63.93,45.080,150.550,32,0,0
67.22,B,143.81,143.81,61.330,249.266,72,0,0
67.72,B,111.85,111.85,62.402,278.979,56,0,0
68.22,B,127.83,127.83,76.954,294.903,64,0,0
68.72,B,111.85,111.85,52.182,226.449,56,0,0
69.22,B,143.81,143.81,57.585,177.100,72,0,0
69.72,B,159.79,159.79,62.778,242.499,80,0,0
70.22,B,127.83,127.83,54.330,253.833,64,0,0
70.72,B,159.79,159.79,56.348,200.565,80,0,0
71.22,B,143.81,143.81,53.946,183.315,72,0,0
71.77,A,47.94,47.94,49.447,166.899,24,0,0
72.27,A,95.88,95.88,77.891,281.039,48,0,0
72.77,A,143.81,143.81,65.501,254.180,72,0,0
73.28,A,143.81,143.81,57.813,213.426,72,0,0
73.78,A,79.89,79.89,65.852,219.733,40,0,0
74.28,A,159.79,159.79,69.668,224.729,80,0,0
74.78,A,127.83,127.83,67.557,280.219,64,0,0
75.28,A,159.78,159.78,50.362,207.748,80,0,0
75.78,A,159.79,159.79,40.945,209.214,80,0,0
76.28,A,127.83,127.83,56.897,203.685,64,0,0
76.89,B,0.00,0.00,0.000,0.000,0,0,0
77.39,B,143.82,143.82,75.402,286.388,72,0,0
77.90,B,63.92,63.92,89.596,179.333,32,0,0
78.40,B,159.79,159.79,61.418,283.749,80,0,0
78.90,B,95.88,95.88,69.309,210.786,48,0,0
79.40,B,127.83,127.83,82.914,243.207,64,0,0
79.90,B,159.80,159.80,50.803,170.395,80,0,0
80.40,B,95.87,95.87,67.074,212.014,48,0,0
80.90,B,159.79,159.79,65.815,216.548,80,0,0
81.40,B,127.83,127.83,51.873,200.054,64,0,0
81.97,A,15.98,15.98,54.576,90.139,8,0,0
82.47,A,143.81,143.81,80.025,212.635,72,0,0
82.97,A,95.87,95.87,57.363,187.789,48,0,0
83.47,A,111.85,111.85,65.921,256.915,56,0,0
83.97,A,143.81,143.81,75.555,292.630,72,0,0
84.47,A,127.83,127.83,63.811,209.862,64,0,0
84.97,A,127.83,127.83,62.850,285.498,64,0,0
85.47,A,143.81,143.81,45.931,197.434,72,0,0
85.98,A,95.87,95.87,77.480,286.026,48,0,0
86.48,A,95.88,95.88,78.838,323.218,48,0,0
87.07,B,0.00,0.00,0.000,0.000,0,0,0
87.57,B,159.79,159.79,71.599,296.488,80,0,0
88.07,B,79.89,79.89,61.876,225.906,40,0,0
88.58,B,127.83,127.83,77.808,286.416,64,0,0
89.08,B,95.87,95.87,76.546,284.830,48,0,0
89.58,B,95.87,95.87,72.682,290.364,48,0,0
90.08,B,143.81,143.81,85.277,346.637,72,0,0
90.58,B,111.85,111.85,54.418,234.178,56,0,0
91.08,B,159.79,159.79,58.230,203.337,80,0,0
91.58,B,127.83,127.83,53.184,211.709,64,0,0
92.16,A,31.96,31.96,52.413,118.723,16,0,0
92.66,A,143.81,143.81,66.636,248.331,72,0,0
93.16,A,95.87,95.87,66.679,209.711,48,0,0
93.66,A,95.85,95.85,64.895,244.372,48,0,0
94.16,A,111.85,111.85,94.398,296.853,56,0,0
94.66,A,127.83,127.83,70.296,220.492,64,0,0
95.17,A,127.81,127.81,68.865,211.342,64,0,0
95.67,A,127.83,127.83,54.613,254.510,64,0,0
96.17,A,143.81,143.81,63.509,232.862,72,0,0
96.67,A,111.84,111.84,65.528,217.126,56,0,0
97.27,B,15.98,15.98,57.787,88.186,8,0,0
97.77,B,111.86,111.86,79.804,210.050,56,0,0
98.27,B,127.83,127.83,76.121,229.487,64,0,0
98.77,B,143.80,143.80,56.000,299.186,72,0,0
99.27,B,95.87,95.87,63.301,399.921,48,0,0
99.77,B,159.77,159.77,63.986,253.534,80,0,0
100.28,B,143.79,143.79,52.254,249.389,72,0,0
100.78,B,111.85,111.85,64.291,273.011,56,0,0
101.28,B,159.77,159.77,59.149,220.169,80,0,0
101.78,B,143.94,143.94,53.334,211.870,72,0,0
102.40,A,0.00,0.00,0.000,0.000,0,0,0
102.90,A,111.85,111.85,84.205,238.635,56,0,0
103.40,A,111.86,111.86,84.778,263.184,56,0,0
103.90,A,79.89,79.89,79.340,258.058,40,0,0
104.40,A,111.84,111.84,71.150,339.564,56,0,0
104.90,A,127.82,127.82,92.135,242.053,64,0,0
105.40,A,111.84,111.84,60.106,170.659,56,0,0
105.90,A,127.81,127.81,65.110,195.530,64,0,0
106.41,A,111.84,111.84,69.770,282.571,56,0,0
106.91,A,95.86,95.86,64.179,181.515,48,0,0
107.48,B,31.96,31.96,54.863,145.141,16,0,0
107.98,B,127.82,127.82,67.161,212.766,64,0,0
108.48,B,95.87,95.87,75.146,281.340,48,0,0
108.98,B,159.79,159.79,63.525,290.317,80,0,0
109.48,B,143.81,143.81,57.469,189.358,72,0,0
109.98,B,175.76,175.76,48.446,210.877,88,0,0
110.48,B,111.85,111.85,62.861,234.602,56,0,0
110.98,B,111.85,111.85,64.371,194.672,56,0,0
111.48,B,111.85,111.85,65.906,195.885,56,0,0
111.99,B,111.85,111.85,67.821,209.568,56,0,0
112.52,A,0.00,0.00,0.000,0.000,0,0,0
113.02,A,143.82,143.82,82.374,243.601,72,0,0
113.53,A,127.82,127.82,68.890,288.255,64,0,0
114.03,A,95.87,95.87,52.643,178.510,48,0,0
114.53,A,111.85,111.85,83.861,211.486,56,0,0
115.03,A,111.85,111.85,57.790,206.866,56,0,0
115.53,A,191.75,191.75,59.859,391.627,96,0,0
116.03,A,159.79,159.79,45.199,272.186,80,0,0
116.53,A,95.87,95.87,56.721,242.662,48,0,0
117.03,A,159.79,159.79,59.640,239.783,80,0,0
117.63,B,79.91,79.91,41.263,179.505,40,0,0
118.13,B,111.85,111.85,58.603,196.274,56,0,0
118.63,B,127.83,127.83,72.710,248.494,64,0,0
119.13,B,95.87,95.87,75.160,216.655,48,0,0
119.63,B,143.81,143.81,74.585,218.818,72,0,0
120.13,B,111.85,111.85,48.524,185.059,56,0,0
120.63,B,127.83,127.83,70.781,223.738,64,0,0
121.13,B,159.79,159.79,58.296,237.776,80,0,0
121.63,B,143.81,143.81,47.721,174.748,72,0,0
122.13,B,175.77,175.77,52.875,200.878,88,0,0
122.71,A,47.94,47.94,41.259,156.007,24,0,0
123.21,A,143.80,143.80,61.856,238.516,72,0,0
123.71,A,111.85,111.85,73.621,320.199,56,0,0
124.21,A,143.81,143.81,54.841,268.492,72,0,0
124.71,A,127.84,127.84,83.881,312.893,64,0,0
125.21,A,63.91,63.91,65.044,186.444,32,0,0
125.71,A,95.87,95.87,87.423,212.192,48,0,0
126.21,A,111.84,111.84,67.499,316.808,56,0,0
126.71,A,175.77,175.77,67.242,280.204,88,0,0
127.21,A,111.85,111.85,57.896,197.104,56,0,0
127.82,B,31.96,31.96,38.785,87.035,16,0,0
128.32,B,127.83,127.83,74.623,284.842,64,0,0
128.82,B,143.81,143.81,62.836,190.399,72,0,0
129.32,B,95.87,95.87,69.680,181.588,48,0,0
129.82,B,111.85,111.85,76.293,246.976,56,0,0
130.32,B,143.81,143.81,59.282,238.348,72,0,0
130.82,B,127.83,127.83,54.222,177.720,64,0,0
131.32,B,175.76,175.76,57.109,192.290,88,0,0
131.82,B,143.81,143.81,53.755,162.193,72,0,0
132.32,B,127.83,127.83,64.986,188.093,64,0,0
132.86,A,15.98,15.98,50.680,100.375,8,0,0
133.36,A,127.83,127.83,77.846,214.073,64,0,0
133.86,A,143.81,143.81,58.549,209.937,72,0,0
134.36,A,79.89,79.89,78.969,180.489,40,0,0
134.86,A,175.76,175.76,64.241,234.917,88,0,0
135.36,A,127.83,127.83,59.547,192.878,64,0,0
135.86,A,95.87,95.87,66.504,222.170,48,0,0
136.36,A,159.79,159.79,60.725,176.964,80,0,0
136.86,A,111.85,111.85,58.094,242.900,56,0,0
137.36,A,143.81,143.81,51.494,263.545,72,0,0
137.95,B,0.00,0.00,0.000,0.000,0,0,0
138.45,B,159.79,159.79,77.358,252.333,80,0,0
138.95,B,95.87,95.87,58.002,188.396,48,0,0
139.45,B,95.87,95.87,68.273,260.545,48,0,0
139.95,B,111.86,111.86,93.546,295.249,56,0,0
140.45,B,95.87,95.87,64.263,159.062,48,0,0
140.95,B,127.83,127.83,71.896,204.762,64,0,0
141.45,B,159.79,159.79,59.989,210.511,80,0,0
141.95,B,143.81,143.81,50.566,227.046,72,0,0
142.45,B,127.83,127.83,65.926,323.626,64,0,0
143.02,A,15.98,15.98,53.675,133.117,8,0,0
143.52,A,143.81,143.81,76.383,249.415,72,0,0
144.02,A,79.90,79.90,77.908,227.044,40,0,0
144.52,A,111.85,111.85,65.429,264.837,56,0,0
145.02,A,127.83,127.83,86.005,349.140,64,0,0
145.52,A,143.81,143.81,48.445,249.147,72,0,0
146.02,A,127.83,127.83,56.875,230.018,64,0,0
146.53,A,111.85,111.85,65.123,287.660,56,0,0
147.03,A,175.77,175.77,59.994,371.879,88,0,0
147.53,A,79.89,79.89,71.496,252.193,40,0,0
148.13,B,47.94,47.94,55.248,129.796,24,0,0
148.63,B,127.83,127.83,75.608,260.889,64,0,0
149.14,B,79.90,79.90,70.744,279.863,40,0,0
149.64,B,127.83,127.83,67.041,469.366,64,0,0
150.14,B,111.85,111.85,77.844,291.125,56,0,0
150.64,B,127.83,127.83,57.530,178.532,64,0,0
151.14,B,127.83,127.83,66.579,298.713,64,0,0
151.64,B,143.81,143.81,60.062,157.382,72,0,0
152.14,B,159.79,159.79,55.779,176.288,80,0,0
152.64,B,143.81,143.81,58.683,261.844,72,0,0
153.25,A,31.96,31.96,40.127,92.461,16,0,0
153.75,A,127.84,127.84,72.821,270.426,64,0,0
154.25,A,127.83,127.83,60.885,244.800,64,0,0
154.75,A,95.87,95.87,83.442,291.167,48,0,0
155.25,A,127.83,127.83,66.564,224.387,64,0,0
155.75,A,111.85,111.85,65.425,213.572,56,0,0
156.25,A,111.85,111.85,72.495,220.905,56,0,0
156.75,A,143.81,143.81,64.966,235.310,72,0,0
157.25,A,159.79,159.79,49.266,181.915,80,0,0
157.75,A,79.89,79.89,74.270,177.269,40,0,0
158.34,B,47.94,47.94,51.946,229.364,24,0,0
158.84,B,111.85,111.85,72.408,212.870,56,0,0
159.34,B,95.87,95.87,83.224,387.895,48,0,0
159.85,B,159.79,159.79,63.895,283.019,80,0,0
160.35,B,79.89,79.89,57.481,199.227,40,0,0
160.85,B,143.81,143.81,75.233,250.783,72,0,0
161.35,B,159.79,159.79,50.889,238.090,80,0,0
161.85,B,143.81,143.81,58.006,219.324,72,0,0
162.35,B,143.81,143.81,50.439,229.976,72,0,0
162.85,B,159.79,159.79,53.375,297.627,80,0,0
163.42,A,31.96,31.96,57.021,131.382,16,0,0
163.92,A,95.88,95.88,83.937,210.264,48,0,0
164.42,A,111.86,111.86,84.588,344.741,56,0,0
164.92,A,111.85,111.85,72.274,198.538,56,0,0
165.42,A,111.85,111.85,58.841,192.458,56,0,0
165.92,A,111.85,111.85,84.318,222.044,56,0,0
166.42,A,143.81,143.81,62.542,236.433,72,0,0
166.92,A,79.89,79.89,67.502,251.178,40,0,0
167.42,A,143.81,143.81,68.272,262.760,72,0,0
167.92,A,143.81,143.81,57.416,246.202,72,0,0
168.50,B,15.98,15.98,55.000,139.155,8,0,0
169.00,B,143.81,143.81,70.703,259.207,72,0,0
169.50,B,143.81,143.81,65.993,415.391,72,0,0
170.00,B,95.87,95.87,60.644,212.524,48,0,0
170.51,B,127.83,127.83,76.020,246.006,64,0,0
171.01,B,95.87,95.87,70.933,270.307,48,0,0
171.51,B,143.81,143.81,67.639,279.798,72,0,0
172.01,B,143.81,143.81,32.331,194.839,72,0,0
172.51,B,127.83,127.83,78.636,244.921,64,0,0
173.01,B,95.87,95.87,57.540,195.707,48,0,0
173.58,A,31.96,31.96,49.230,119.085,16,0,0
174.08,A,95.88,95.88,66.208,281.982,48,0,0
174.58,A,47.94,47.94,129.022,540.772,24,0,0
175.08,A,143.81,143.81,90.296,419.654,72,0,0
175.58,A,111.85,111.85,65.917,254.276,56,0,0
176.08,A,95.87,95.87,77.049,239.464,48,0,0
176.58,A,63.92,63.92,108.010,276.893,32,0,0
177.09,A,143.81,143.81,70.674,398.538,72,0,0
177.59,A,143.81,143.81,63.301,255.426,72,0,0
178.09,A,111.85,111.85,55.499,262.615,56,0,0
178.65,B,15.98,15.98,49.950,93.263,8,0,0
179.15,B,127.84,127.84,76.034,255.350,64,0,0
179.65,B,111.85,111.85,66.095,237.955,56,0,0
180.15,B,127.83,127.83,83.717,367.256,64,0,0
180.65,B,111.85,111.85,51.743,221.718,56,0,0
181.16,B,127.83,127.83,65.924,201.423,64,0,0
181.66,B,111.85,111.85,78.092,226.409,56,0,0
182.16,B,95.87,95.87,65.379,200.318,48,0,0
182.66,B,79.90,79.90,74.474,226.384,40,0,0
183.16,B,127.83,127.83,91.333,264.325,64,0,0
