Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
38.17,B,143.81,143.81,47.630,204.980,72,0,0
38.67,B,143.81,143.81,65.404,357.371,72,0,0
39.17,B,111.85,111.85,57.046,211.379,56,0,0
39.68,B,143.81,143.81,70.713,251.386,72,0,0
40.18,B,191.74,191.74,43.557,177.032,96,0,0
40.68,B,127.83,127.83,45.914,179.748,64,0,0
41.25,A,47.94,47.94,58.662,179.710,24,0,0
41.75,A,111.86,111.86,69.057,227.541,56,0,0
42.25,A,127.83,127.83,75.633,276.204,64,0,0
42.75,A,111.85,111.85,49.710,174.045,56,0,0
43.26,A,159.78,159.78,61.990,271.700,80,0,0
43.76,A,127.83,127.83,57.707,214.729,64,0,0
44.26,A,143.81,143.81,61.591,194.502,72,0,0
44.76,A,159.79,159.79,58.884,192.376,80,0,0
45.26,A,127.83,127.83,46.548,238.581,64,0,0
45.76,A,159.79,159.79,62.800,291.683,80,0,0
46.34,B,31.96,31.96,48.653,107.457,16,0,0
46.84,B,95.88,95.88,93.738,252.666,48,0,0
47.34,B,159.78,159.78,66.144,256.888,80,0,0
47.84,B,127.82,127.82,50.706,201.925,64,0,0
48.34,B,159.79,159.79,58.562,186.007,80,0,0
48.84,B,143.81,143.81,53.086,192.024,72,0,0
49.35,B,127.83,127.83,59.358,217.686,64,0,0
49.85,B,111.85,111.85,72.026,211.791,56,0,0
50.35,B,159.79,159.79,50.228,131.339,80,0,0
50.85,B,191.74,191.74,46.176,211.728,96,0,0
51.37,A,63.93,63.93,50.695,184.476,32,0,0
51.87,A,79.90,79.90,67.048,216.840,40,0,0
52.37,A,127.83,127.83,80.446,239.313,64,0,0
52.87,A,111.85,111.85,66.163,239.161,56,0,0
53.37,A,143.81,143.81,63.117,257.479,72,0,0
53.87,A,175.77,175.77,53.848,182.176,88,0,0
54.37,A,143.81,143.81,48.317,253.499,72,0,0
54.87,A,143.80,143.80,46.198,238.092,72,0,0
55.37,A,159.78,159.78,62.056,329.895,80,0,0
55.87,A,191.74,191.74,53.160,287.292,96,0,0
56.48,B,31.96,31.96,62.242,155.990,16,0,0
56.98,B,207.73,207.73,56.723,237.761,104,0,0
57.49,B,127.83,127.83,39.225,168.462,64,0,0
57.99,B,127.83,127.83,81.361,426.415,64,0,0
58.49,B,95.87,95.87,65.331,247.744,48,0,0
58.99,B,143.81,143.81,54.251,205.670,72,0,0
59.49,B,127.83,127.83,64.142,236.535,64,0,0
59.99,B,159.79,159.79,49.061,198.970,80,0,0
60.49,B,175.77,175.77,54.714,192.125,88,0,0
60.99,B,143.80,143.80,54.544,176.374,72,0,0
61.58,A,63.93,63.93,45.722,164.454,32,0,0
62.08,A,143.82,143.82,60.824,288.297,72,0,0
62.58,A,111.85,111.85,63.425,400.002,56,0,0
63.08,A,127.83,127.83,75.476,286.008,64,0,0
63.58,A,127.83,127.83,54.331,262.488,64,0,0
64.08,A,207.72,207.72,43.654,151.906,104,0,0
64.58,A,143.81,143.81,52.525,269.174,72,0,0
65.08,A,111.85,111.85,61.726,185.965,56,0,0
65.59,A,175.76,175.76,55.846,269.797,88,0,0
66.09,A,175.76,175.76,50.914,180.713,88,0,0
66.66,B,79.91,79.91,50.849,166.156,40,0,0
67.16,B,159.79,159.79,60.454,269.059,80,0,0
67.66,B,127.83,127.83,48.205,221.883,64,0,0
68.16,B,143.81,143.81,53.525,224.664,72,0,0
68.67,B,127.83,127.83,51.942,170.033,64,0,0
69.17,B,143.81,143.81,66.676,230.767,72,0,0
69.67,B,159.78,159.78,57.973,229.418,80,0,0
70.17,B,175.76,175.76,49.290,145.666,88,0,0
70.67,B,143.81,143.81,51.117,206.026,72,0,0
71.17,B,143.81,143.81,48.325,211.968,72,0,0
71.70,A,47.94,47.94,39.071,123.745,24,0,0
72.20,A,159.79,159.79,63.852,221.175,80,0,0
72.70,A,111.85,111.85,59.248,270.731,56,0,0
73.20,A,127.83,127.83,67.947,185.460,64,0,0
73.70,A,159.79,159.79,62.183,259.574,80,0,0
74.20,A,143.81,143.81,45.214,174.867,72,0,0
74.70,A,159.79,159.79,43.413,205.928,80,0,0
75.20,A,207.72,207.72,50.392,208.323,104,0,0
75.70,A,143.80,143.80,47.805,164.786,72,0,0
76.20,A,127.83,127.83,58.230,168.724,64,0,0
76.75,B,63.93,63.93,52.569,155.298,32,0,0
77.25,B,159.79,159.79,60.004,238.937,80,0,0
77.75,B,79.89,79.89,43.110,209.634,40,0,0
78.26,B,143.81,143.81,73.571,256.154,72,0,0
78.76,B,127.82,127.82,55.314,230.298,64,0,0
79.26,B,207.73,207.73,53.772,206.861,104,0,0
79.76,B,111.85,111.85,62.517,200.672,56,0,0
80.26,B,175.78,175.78,49.302,228.808,88,0,0
80.76,B,159.78,159.78,51.132,234.923,80,0,0
81.26,B,159.79,159.79,44.704,171.455,80,0,0
81.83,A,31.96,31.96,57.350,154.021,16,0,0
82.33,A,159.79,159.79,67.400,223.506,80,0,0
82.83,A,127.83,127.83,50.236,186.549,64,0,0
83.33,A,111.85,111.85,79.563,296.206,56,0,0
83.83,A,127.83,127.83,55.583,196.483,64,0,0
84.33,A,143.81,143.81,66.421,193.367,72,0,0
84.83,A,159.79,159.79,41.853,228.742,80,0,0
85.33,A,95.87,95.87,53.668,291.274,48,0,0
85.83,A,143.81,143.81,80.096,309.849,72,0,0
86.33,A,127.83,127.83,62.191,216.261,64,0,0
86.86,B,95.89,95.89,50.566,173.766,48,0,0
87.36,B,111.85,111.85,57.385,219.451,56,0,0
87.86,B,127.83,127.83,61.654,284.188,64,0,0
88.36,B,143.80,143.80,60.971,259.290,72,0,0
88.86,B,111.85,111.85,67.669,238.432,56,0,0
89.36,B,143.81,143.81,52.937,197.337,72,0,0
89.87,B,159.79,159.79,54.182,242.143,80,0,0
90.37,B,127.83,127.83,58.912,260.560,64,0,0
90.87,B,127.83,127.83,68.100,281.675,64,0,0
91.37,B,143.81,143.81,58.580,240.921,72,0,0
91.96,A,79.91,79.91,42.240,148.187,40,0,0
92.46,A,127.83,127.83,61.769,328.795,64,0,0
92.96,A,111.83,111.83,60.934,259.129,56,0,0
93.46,A,127.83,127.83,73.901,303.658,64,0,0
93.96,A,159.79,159.79,63.963,244.952,80,0,0
94.46,A,127.83,127.83,55.870,169.463,64,0,0
94.97,A,111.85,111.85,58.598,189.674,56,0,0
95.47,A,143.81,143.81,55.931,189.636,72,0,0
95.97,A,175.77,175.77,50.075,168.736,88,0,0
96.47,A,143.81,143.81,54.763,156.197,72,0,0
97.03,B,79.91,79.91,48.421,149.853,40,0,0
97.53,B,111.85,111.85,57.355,250.453,56,0,0
98.03,B,191.75,191.75,51.697,228.029,96,0,0
98.53,B,191.75,191.75,46.146,212.762,96,0,0
99.03,B,143.81,143.81,57.056,171.341,72,0,0
99.54,B,127.83,127.83,45.494,155.098,64,0,0
100.04,B,175.76,175.76,54.420,190.730,88,0,0
100.54,B,143.81,143.81,48.495,203.103,72,0,0
101.04,B,127.83,127.83,50.640,183.378,64,0,0
101.54,B,143.81,143.81,71.999,224.096,72,0,0
102.10,A,47.95,47.95,48.752,156.472,24,0,0
102.60,A,127.84,127.84,75.584,230.262,64,0,0
103.10,A,95.88,95.88,71.979,190.477,48,0,0
103.60,A,143.81,143.81,48.743,295.832,72,0,0
104.10,A,159.79,159.79,67.960,239.485,80,0,0
104.60,A,127.83,127.83,56.366,193.069,64,0,0
105.10,A,143.81,143.81,59.236,219.038,72,0,0
105.60,A,159.79,159.79,49.518,169.809,80,0,0
106.10,A,111.85,111.85,66.366,177.846,56,0,0
106.60,A,175.77,175.77,47.136,190.845,88,0,0
107.16,B,63.93,63.93,44.949,139.918,32,0,0
107.66,B,143.81,143.81,62.976,246.310,72,0,0
108.16,B,143.81,143.81,62.374,219.959,72,0,0
108.66,B,143.81,143.81,47.645,192.613,72,0,0
109.16,B,175.77,175.77,49.863,242.723,88,0,0
109.66,B,143.81,143.81,53.667,148.841,72,0,0
110.16,B,143.81,143.81,51.553,203.637,72,0,0
110.67,B,143.81,143.81,52.547,158.131,72,0,0
111.17,B,175.76,175.76,57.670,256.550,88,0,0
111.67,B,191.74,191.74,42.856,194.353,96,0,0
112.22,A,31.96,31.96,49.293,168.472,16,0,0
112.72,A,159.79,159.79,71.277,235.533,80,0,0
113.22,A,143.81,143.81,48.828,253.646,72,0,0
113.72,A,95.87,95.87,58.515,221.184,48,0,0
114.22,A,159.76,159.76,65.341,257.678,80,0,0
114.72,A,175.76,175.76,46.454,274.931,88,0,0
115.22,A,175.76,175.76,45.857,192.578,88,0,0
115.72,A,143.80,143.80,53.164,229.908,72,0,0
116.22,A,175.77,175.77,57.936,230.252,88,0,0
116.72,A,79.89,79.89,54.505,184.590,40,0,0
117.32,B,79.91,79.91,38.769,140.567,40,0,0
117.82,B,127.84,127.84,55.634,206.974,64,0,0
118.32,B,111.85,111.85,64.664,228.157,56,0,0
118.82,B,111.85,111.85,89.631,308.369,56,0,0
119.32,B,111.85,111.85,63.039,271.310,56,0,0
119.82,B,175.77,175.77,53.197,317.751,88,0,0
120.32,B,159.79,159.79,57.638,212.678,80,0,0
120.82,B,127.83,127.83,45.017,141.978,64,0,0
121.32,B,159.78,159.78,55.216,169.142,80,0,0
121.82,B,159.79,159.79,50.939,203.904,80,0,0
122.38,A,79.91,79.91,45.861,135.158,40,0,0
122.88,A,111.85,111.85,63.025,294.088,56,0,0
123.38,A,127.83,127.83,70.580,213.621,64,0,0
123.88,A,143.81,143.81,59.528,259.963,72,0,0
124.38,A,143.81,143.81,57.607,312.160,72,0,0
124.88,A,159.79,159.79,57.110,289.637,80,0,0
125.38,A,95.87,95.87,53.548,182.341,48,0,0
125.88,A,159.78,159.78,61.437,215.673,80,0,0
126.38,A,159.79,159.79,51.072,225.712,80,0,0
126.88,A,159.79,159.79,51.013,200.617,80,0,0
127.41,B,31.96,31.96,59.381,191.005,16,0,0
127.91,B,127.83,127.83,65.612,235.543,64,0,0
128.41,B,143.81,143.81,68.291,219.053,72,0,0
128.91,B,111.85,111.85,58.529,195.230,56,0,0
129.41,B,143.81,143.81,51.873,226.098,72,0,0
129.91,B,159.79,159.79,63.285,228.266,80,0,0
130.41,B,143.81,143.81,55.516,211.307,72,0,0
130.91,B,207.72,207.72,45.326,158.547,104,0,0
131.41,B,127.83,127.83,50.562,188.406,64,0,0
131.92,B,159.80,159.80,49.947,177.733,80,0,0
132.51,A,31.96,31.96,53.896,131.804,16,0,0
133.01,A,111.84,111.84,86.360,248.512,56,0,0
133.51,A,143.80,143.80,60.553,222.337,72,0,0
134.01,A,111.83,111.83,78.316,232.710,56,0,0
134.52,A,111.83,111.83,58.972,202.590,56,0,0
135.02,A,159.77,159.77,54.094,445.413,80,0,0
135.52,A,127.82,127.82,56.065,195.714,64,0,0
136.02,A,159.76,159.76,60.813,278.191,80,0,0
136.52,A,143.78,143.78,54.497,217.934,72,0,0
137.02,A,143.77,143.77,47.064,186.357,72,0,0
137.63,B,47.94,47.94,49.733,170.376,24,0,0
138.13,B,175.77,175.77,63.011,206.690,88,0,0
138.63,B,95.87,95.87,52.573,214.527,48,0,0
139.13,B,95.87,95.87,64.486,223.288,48,0,0
139.63,B,159.79,159.79,65.572,298.513,80,0,0
140.13,B,111.85,111.85,65.125,194.649,56,0,0
140.64,B,191.75,191.75,53.310,206.219,96,0,0
141.14,B,143.80,143.80,34.473,166.478,72,0,0
141.64,B,175.77,175.77,63.606,229.369,88,0,0
142.14,B,159.79,159.79,54.894,259.542,80,0,0
142.68,A,63.93,63.93,56.416,151.957,32,0,0
143.18,A,95.88,95.88,79.959,207.058,48,0,0
143.68,A,127.83,127.83,65.993,298.290,64,0,0
144.19,A,95.87,95.87,64.072,254.284,48,0,0
144.69,A,175.76,175.76,63.517,243.050,88,0,0
145.19,A,127.83,127.83,54.895,170.376,64,0,0
145.69,A,111.85,111.85,54.780,221.206,56,0,0
146.19,A,175.77,175.77,56.130,264.599,88,0,0
146.69,A,79.89,79.89,68.501,244.274,40,0,0
147.19,A,143.81,143.81,74.411,259.013,72,0,0
147.82,B,47.94,47.94,46.977,170.804,24,0,0
148.32,B,143.81,143.81,58.371,274.107,72,0,0
148.83,B,175.77,175.77,59.286,231.382,88,0,0
149.33,B,111.85,111.85,49.641,210.887,56,0,0
149.83,B,159.79,159.79,52.869,223.596,80,0,0
150.33,B,191.74,191.74,50.224,211.855,96,0,0
150.83,B,127.83,127.83,47.389,159.216,64,0,0
151.33,B,223.70,223.70,52.364,202.510,112,0,0
151.83,B,95.87,95.87,52.926,191.058,48,0,0
152.33,B,159.79,159.79,62.374,242.593,80,0,0
152.90,A,47.94,47.94,56.155,141.976,24,0,0
153.40,A,127.83,127.83,67.197,202.523,64,0,0
153.90,A,95.87,95.87,59.493,210.388,48,0,0
154.41,A,127.83,127.83,68.379,359.754,64,0,0
154.91,A,111.85,111.85,86.701,359.910,56,0,0
155.41,A,143.81,143.81,62.326,262.935,72,0,0
155.91,A,143.81,143.81,52.401,187.030,72,0,0
156.41,A,127.83,127.83,59.921,189.537,64,0,0
156.91,A,175.77,175.77,42.546,150.959,88,0,0
157.41,A,159.79,159.79,57.388,210.137,80,0,0
157.97,B,63.93,63.93,47.200,153.061,32,0,0
158.47,B,111.85,111.85,71.019,196.224,56,0,0
158.97,B,159.79,159.79,60.683,226.858,80,0,0
159.47,B,111.85,111.85,57.696,189.290,56,0,0
159.97,B,159.79,159.79,58.839,238.216,80,0,0
160.47,B,143.81,143.81,60.793,222.384,72,0,0
160.97,B,127.83,127.83,54.383,244.427,64,0,0
161.47,B,127.83,127.83,55.897,246.631,64,0,0
161.97,B,175.77,175.77,52.152,222.318,88,0,0
162.47,B,143.81,143.81,49.335,204.581,72,0,0
163.10,A,47.94,47.94,40.185,123.121,24,0,0
163.60,A,127.83,127.83,74.620,268.532,64,0,0
164.10,A,111.85,111.85,62.759,221.521,56,0,0
164.60,A,127.83,127.83,69.032,246.403,64,0,0
165.10,A,127.83,127.83,65.020,245.915,64,0,0
165.60,A,159.79,159.79,47.986,202.573,80,0,0
166.10,A,175.76,175.76,52.901,178.886,88,0,0
166.60,A,111.85,111.85,66.150,195.865,56,0,0
167.10,A,159.79,159.79,53.934,229.240,80,0,0
167.61,A,127.83,127.83,57.479,252.909,64,0,0
168.18,B,95.89,95.89,30.964,121.007,48,0,0
168.68,B,111.85,111.85,69.838,272.507,56,0,0
169.18,B,143.81,143.81,61.102,317.730,72,0,0
169.69,B,95.87,95.87,57.819,231.386,48,0,0
170.19,B,143.81,143.81,80.352,251.863,72,0,0
170.69,B,127.83,127.83,53.345,231.139,64,0,0
171.19,B,143.80,143.80,51.044,233.148,72,0,0
171.69,B,159.79,159.79,63.180,257.938,80,0,0
172.19,B,127.83,127.83,46.877,185.644,64,0,0
172.69,B,175.77,175.77,55.791,262.950,88,0,0
173.27,A,79.91,79.91,44.390,134.961,40,0,0
173.77,A,111.85,111.85,58.617,210.054,56,0,0
174.27,A,127.83,127.83,77.947,406.932,64,0,0
174.77,A,111.85,111.85,68.340,162.660,56,0,0
175.27,A,127.83,127.83,62.663,244.332,64,0,0
175.77,A,143.81,143.81,57.233,227.722,72,0,0
176.27,A,127.83,127.83,55.426,156.072,64,0,0
176.77,A,143.80,143.80,60.949,240.395,72,0,0
177.27,A,175.77,175.77,52.161,194.578,88,0,0
177.77,A,127.83,127.83,58.447,157.922,64,0,0
178.36,B,95.89,95.89,36.450,189.656,48,0,0
178.86,B,95.87,95.87,67.580,174.161,48,0,0
179.36,B,143.81,143.81,48.718,194.781,72,0,0
179.86,B,127.83,127.83,90.170,852.825,64,0,0
180.36,B,111.85,111.85,43.908,224.878,56,0,0
180.86,B,127.83,127.83,69.544,218.005,64,0,0
181.37,B,143.81,143.81,67.681,362.978,72,0,0
181.87,B,143.81,143.81,50.598,214.097,72,0,0
182.37,B,159.79,159.79,60.770,210.970,80,0,0
182.87,B,159.79,159.79,41.328,191.642,80,0,0
