Time_Sec,DB,StartId,IsReaccess,CumulativeCountForStartId
1.6533074378967285,A,6912,0,4
1.6535038948059082,A,6912,0,8
1.6536664962768555,A,6912,0,3
1.699035406112671,A,197997,1,1
1.7104485034942627,A,352125,1,1
1.7198948860168457,A,7168,0,8
1.720144510269165,A,7168,0,7
1.7204394340515137,A,7168,0,4
1.720747947692871,A,7168,0,3
1.7208046913146973,A,7168,0,1
1.7211015224456787,A,7168,0,2
1.721156358718872,A,7168,0,6
1.7212207317352295,A,7168,0,5
1.748699426651001,A,7424,0,7
1.7487385272979736,A,7424,0,4
1.7488083839416504,A,7424,0,8
1.7488489151000977,A,7424,0,3
1.7489190101623535,A,7424,0,6
1.748955488204956,A,7424,0,1
1.749077320098877,A,7424,0,2
1.7491378784179688,A,7424,0,5
1.7491891384124756,A,7680,0,3
1.7492170333862305,A,7680,0,6
1.7492952346801758,A,7680,0,2
1.7493188381195068,A,7680,0,5
1.7493650913238525,A,7680,0,7
1.7494077682495117,A,7680,0,8
1.7494399547576904,A,7680,0,1
1.7495396137237549,A,7680,0,4
1.7939817905426025,A,290293,1,1
1.8161861896514893,A,7936,0,7
1.8162195682525635,A,7936,0,1
1.816370964050293,A,7936,0,6
1.8164846897125244,A,7936,0,5
1.8165433406829834,A,7936,0,8
1.8166697025299072,A,7936,0,2
1.816774845123291,A,7936,0,3
1.8168721199035645,A,7936,0,4
1.8378081321716309,A,240729,1,1
1.8546242713928223,A,8192,0,7
1.8548197746276855,A,8192,0,3
1.8550326824188232,A,8192,0,1
1.855149745941162,A,8192,0,4
1.8552930355072021,A,8192,0,2
1.855482578277588,A,8192,0,6
1.8555266857147217,A,8192,0,8
1.9066896438598633,A,294362,1,1
1.9071216583251953,A,8192,0,5
1.9144177436828613,A,229840,1,1
1.9253170490264893,A,8448,0,5
1.925356388092041,A,8448,0,1
1.925426721572876,A,8448,0,6
1.925560712814331,A,8448,0,2
1.9257235527038574,A,8448,0,4
1.9257593154907227,A,8448,0,3
1.9259240627288818,A,8448,0,7
1.929823875427246,A,235026,1,1
1.9302558898925781,A,8448,0,8
1.9556870460510254,A,312060,1,1
1.9827935695648193,A,209084,1,1
2.017183303833008,A,117489,1,1
2.0429837703704834,A,222378,1,1
2.0479366779327393,A,8704,0,3
2.048058032989502,A,8704,0,4
2.048102617263794,A,8704,0,8
2.0481810569763184,A,8704,0,2
2.048255205154419,A,8704,0,5
2.0482988357543945,A,8704,0,1
2.0483968257904053,A,8704,0,7
2.0484657287597656,A,8704,0,6
2.048952341079712,A,282419,1,1
2.070422649383545,A,289598,1,1
2.0917205810546875,A,8960,0,1
2.091920852661133,A,8960,0,8
2.0919675827026367,A,8960,0,7
2.092129945755005,A,8960,0,5
2.0921926498413086,A,8960,0,6
2.0923540592193604,A,8960,0,3
2.0924625396728516,A,8960,0,4
2.092600107192993,A,8960,0,2
2.125936508178711,A,9216,0,7
2.1260414123535156,A,9216,0,1
2.1262238025665283,A,9216,0,6
2.1263158321380615,A,9216,0,4
2.1264102458953857,A,9216,0,3
2.1265153884887695,A,9216,0,8
2.1265718936920166,A,9216,0,5
2.151362895965576,A,249894,1,1
2.1517744064331055,A,9216,0,2
2.176360607147217,A,9472,0,2
2.1764004230499268,A,9472,0,6
2.176593780517578,A,9472,0,3
2.1769206523895264,A,9472,0,7
2.176969289779663,A,9472,0,8
2.19834303855896,A,211225,1,1
2.209702730178833,A,243656,1,1
2.2101619243621826,A,9472,0,4
2.2407450675964355,A,230211,1,1
2.2410953044891357,A,9472,0,1
2.252147674560547,A,181128,1,1
2.2525665760040283,A,9472,0,5
2.261234760284424,A,9728,0,6
2.261302947998047,A,9728,0,8
2.261650800704956,A,9728,0,7
2.261687755584717,A,9728,0,3
2.2619504928588867,A,9728,0,1
2.2622146606445312,A,9728,0,5
2.262441396713257,A,9728,0,2
2.2694270610809326,A,250746,1,1
2.269819974899292,A,9728,0,4
2.2823779582977295,A,210749,1,1
2.295151710510254,A,9984,0,4
2.295412540435791,A,9984,0,6
2.2956719398498535,A,9984,0,5
2.295722007751465,A,10240,0,4
2.2957956790924072,A,10240,0,2
2.2958359718322754,A,9984,0,7
2.2958991527557373,A,9984,0,1
2.296005964279175,A,10240,0,3
2.2960309982299805,A,9984,0,2
2.296112537384033,A,10240,0,6
2.296146869659424,A,9984,0,3
2.2961859703063965,A,10240,0,5
2.2964227199554443,A,10240,0,8
2.2964913845062256,A,10240,0,1
2.3047854900360107,A,215596,1,1
2.305079936981201,A,9984,0,8
2.3054234981536865,A,10240,0,7
2.37839412689209,A,316912,1,1
2.385939359664917,A,286443,1,1
2.4165565967559814,A,10496,0,1
2.416616916656494,A,10496,0,5
2.416666030883789,A,10496,0,6
2.416917085647583,A,10496,0,4
2.417279005050659,A,10496,0,2
2.417530059814453,A,10496,0,8
2.4177472591400146,A,10496,0,7
2.4179651737213135,A,10496,0,3
2.4347095489501953,A,229239,1,1
2.47601580619812,A,247578,1,1
2.4892537593841553,A,237912,1,1
2.498332977294922,A,10752,0,4
2.498373508453369,A,10752,0,6
2.498645782470703,A,10752,0,1
2.4991261959075928,A,10752,0,2
2.499298334121704,A,10752,0,5
2.4994401931762695,A,10752,0,7
2.4996306896209717,A,10752,0,3
2.4996743202209473,A,10752,0,8
2.5326485633850098,A,205214,1,1
2.5695137977600098,A,11008,0,3
2.5699374675750732,A,11008,0,6
2.5700061321258545,A,11008,0,8
2.570247173309326,A,11008,0,4
2.57055401802063,A,11008,0,2
2.5706048011779785,A,11008,0,1
2.573615074157715,A,344349,1,1
2.618881940841675,A,235708,1,1
2.619155168533325,A,11008,0,7
2.6699130535125732,A,225972,1,1
2.6937553882598877,A,300407,1,1
2.7025673389434814,A,282038,1,1
2.70306134223938,A,11008,0,5
2.7154345512390137,A,11264,0,8
2.715592384338379,A,11264,0,3
2.7157821655273438,A,11264,0,1
2.7159385681152344,A,11264,0,7
2.7159993648529053,A,11264,0,5
2.716038942337036,A,11264,0,2
2.716140031814575,A,11264,0,6
2.7161808013916016,A,11264,0,4
2.768418073654175,A,11520,0,1
2.768681287765503,A,11520,0,7
2.7687997817993164,A,11520,0,5
2.768836736679077,A,11520,0,6
2.768947124481201,A,11520,0,2
2.7691433429718018,A,11520,0,8
2.7693259716033936,A,11520,0,3
2.7694547176361084,A,11520,0,4
2.813255548477173,A,257805,1,1
2.830554723739624,A,11776,0,7
2.8307745456695557,A,11776,0,1
2.830911874771118,A,11776,0,8
2.8311057090759277,A,11776,0,2
2.8311972618103027,A,11776,0,4
2.8314414024353027,A,11776,0,5
2.8314907550811768,A,11776,0,3
2.883319854736328,A,245791,1,1
2.8925528526306152,A,243092,1,1
2.8929989337921143,A,11776,0,6
2.955615758895874,A,246289,1,1
2.9712750911712646,A,315275,1,1
2.993243932723999,A,12032,0,5
2.9933018684387207,A,12032,0,3
2.993623733520508,A,12032,0,8
2.9936792850494385,A,12032,0,4
2.994082450866699,A,12032,0,6
2.9941256046295166,A,12032,0,7
2.994319438934326,A,12032,0,1
3.014915704727173,A,194235,1,1
3.015157461166382,A,12032,0,2
3.023240566253662,A,277069,1,1
3.031960964202881,A,199720,1,1
3.039964199066162,A,12288,0,5
3.040018320083618,A,12288,0,8
3.0402626991271973,A,12288,0,6
3.04050350189209,A,12288,0,7
3.040658473968506,A,12288,0,1
3.0407655239105225,A,12288,0,4
3.0408217906951904,A,12288,0,3
3.0410356521606445,A,12288,0,2
3.041496515274048,A,256009,1,1
3.043515205383301,A,300458,1,1
3.0616002082824707,A,265657,1,1
3.080490827560425,A,153889,1,1
3.1154892444610596,A,12544,0,6
3.1155505180358887,A,12544,0,8
3.115657329559326,A,12544,0,7
3.1157639026641846,A,12544,0,5
3.1158368587493896,A,12800,0,5
3.1158664226531982,A,12544,0,1
3.1159586906433105,A,12800,0,6
3.11600923538208,A,12800,0,4
3.1161246299743652,A,12800,0,1
3.139817476272583,A,302968,1,1
3.1651549339294434,A,205780,1,1
3.165602922439575,A,12800,0,7
3.1736960411071777,A,263602,1,1
3.1741340160369873,A,12544,0,3
3.1745481491088867,A,12800,0,2
3.185755491256714,A,13056,0,4
3.185896158218384,A,13056,0,5
3.1859405040740967,A,13056,0,1
3.186084270477295,A,13056,0,6
3.186117172241211,A,13056,0,2
3.1861703395843506,A,13056,0,7
3.196460723876953,A,290405,1,1
3.2313733100891113,A,216851,1,1
3.2316207885742188,A,12544,0,2
3.23189115524292,A,12800,0,8
3.232113838195801,A,13056,0,8
3.2452428340911865,A,260953,1,1
3.2696661949157715,A,313787,1,1
3.2850706577301025,A,223731,1,1
3.310436725616455,A,323897,1,1
3.3106930255889893,A,12544,0,4
3.310922622680664,A,12800,0,3
3.3111424446105957,A,13056,0,3
3.315279483795166,A,13312,0,8
3.3153109550476074,A,13312,0,5
3.315624237060547,A,13312,0,1
3.315709114074707,A,13312,0,7
3.3157505989074707,A,13312,0,4
3.3160197734832764,A,13312,0,3
3.316171646118164,A,13312,0,2
3.31648850440979,A,13312,0,6
3.345872640609741,A,260593,1,1
3.3463451862335205,A,235040,1,1
3.3714025020599365,A,161149,1,1
3.392740488052368,A,154479,1,1
3.4106805324554443,A,13568,0,3
3.4107627868652344,A,13568,0,4
3.410809278488159,A,13568,0,1
3.4109740257263184,A,13568,0,2
3.411245822906494,A,13568,0,6
3.4116883277893066,A,13568,0,8
3.412022352218628,A,13568,0,7
3.4195635318756104,A,235152,1,1
3.428400993347168,A,326360,1,1
3.428816556930542,A,13568,0,5
3.4496705532073975,A,13824,0,1
3.4498159885406494,A,13824,0,2
3.4498655796051025,A,13824,0,4
3.4499268531799316,A,13824,0,7
3.449963331222534,A,13824,0,3
3.4500136375427246,A,13824,0,8
3.4500765800476074,A,13824,0,5
3.450190305709839,A,13824,0,6
3.453191041946411,A,229919,1,1
3.4642763137817383,A,14080,0,3
3.46455979347229,A,14080,0,2
3.464599370956421,A,14080,0,7
3.4646799564361572,A,14080,0,1
3.4648523330688477,A,14080,0,8
3.464998960494995,A,14080,0,6
3.465179681777954,A,14080,0,4
3.4775640964508057,A,344288,1,1
3.4777991771698,A,14080,0,5
3.495302677154541,A,14336,0,2
3.495342254638672,A,14336,0,4
3.495387315750122,A,14336,0,7
3.4955055713653564,A,14336,0,8
3.4956753253936768,A,14336,0,5
3.495863199234009,A,14336,0,1
3.4959874153137207,A,14336,0,3
3.505676746368408,A,237290,1,1
3.5059654712677,A,14336,0,6
3.534189224243164,A,14592,0,3
3.5343496799468994,A,14592,0,4
3.534562587738037,A,14592,0,2
3.5346505641937256,A,14592,0,6
3.5347185134887695,A,14592,0,1
3.534776449203491,A,14592,0,8
3.5348920822143555,A,14592,0,5
3.5350022315979004,A,14592,0,7
3.5467374324798584,A,14848,0,2
3.5469412803649902,A,14848,0,5
3.5469884872436523,A,14848,0,6
3.547132730484009,A,14848,0,4
3.5473153591156006,A,14848,0,3
3.5474307537078857,A,14848,0,8
3.547611951828003,A,14848,0,1
3.561140298843384,A,149706,1,1
3.5697860717773438,A,243241,1,1
3.5700042247772217,A,14848,0,7
3.5940163135528564,A,208990,1,1
3.6020073890686035,A,15104,0,1
3.602053642272949,A,15104,0,2
3.6021714210510254,A,15104,0,3
3.6022093296051025,A,15104,0,7
3.602292776107788,A,15104,0,4
3.6023426055908203,A,15104,0,6
3.602377414703369,A,15104,0,5
3.602466344833374,A,15360,0,7
3.602520227432251,A,15360,0,4
3.602599620819092,A,15360,0,1
3.6027982234954834,A,194252,1,1
3.6028528213500977,A,15360,0,3
3.602916717529297,A,15360,0,2
3.603130340576172,A,15360,0,8
3.6098599433898926,A,250716,1,1
3.6103482246398926,A,15104,0,8
3.610761880874634,A,15360,0,5
3.619309902191162,A,235424,1,1
3.633510112762451,A,235003,1,1
3.6511900424957275,A,212096,1,1
3.6636111736297607,A,15616,0,8
3.663642406463623,A,15616,0,4
3.6639413833618164,A,15616,0,2
3.663973331451416,A,15616,0,1
3.664395809173584,A,15616,0,3
3.664663553237915,A,15616,0,7
3.6650543212890625,A,15616,0,6
3.722733974456787,A,317244,1,1
3.723196268081665,A,15360,0,6
3.7236433029174805,A,15616,0,5
3.7539563179016113,A,224230,1,1
3.769083023071289,A,250617,1,1
3.7727746963500977,A,15872,0,4
3.772890567779541,A,15872,0,6
3.772982120513916,A,15872,0,3
3.773041009902954,A,15872,0,7
3.7731728553771973,A,15872,0,5
3.773338794708252,A,15872,0,1
3.7734928131103516,A,15872,0,8
3.773549795150757,A,15872,0,2
3.7978219985961914,A,16128,0,5
3.7978668212890625,A,16128,0,3
3.7980029582977295,A,16128,0,1
3.798144578933716,A,16128,0,4
3.7981884479522705,A,16128,0,2
3.835320234298706,A,16384,0,1
3.8357479572296143,A,16384,0,2
3.844477653503418,A,155105,1,1
3.8693671226501465,A,145082,1,1
3.8696112632751465,A,16384,0,7
3.878355026245117,A,272294,1,1
3.87878155708313,A,16128,0,6
3.87912917137146,A,16384,0,3
3.886277198791504,A,149199,1,1
3.901043653488159,A,282990,1,1
3.901700258255005,A,16128,0,7
3.9019575119018555,A,16384,0,4
3.9109108448028564,A,16640,0,1
3.911003828048706,A,16640,0,3
3.9111130237579346,A,16640,0,4
3.911186695098877,A,16640,0,2
3.911694049835205,A,290355,1,1
3.9172048568725586,A,191910,1,1
3.9174907207489014,A,16128,0,8
3.9337265491485596,A,164790,1,1
3.9339911937713623,A,16384,0,8
3.9342234134674072,A,16640,0,7
3.939514398574829,A,284723,1,1
3.976351737976074,A,316545,1,1
3.9768221378326416,A,287607,1,1
3.9770891666412354,A,16384,0,6
3.989315986633301,A,273264,1,1
3.9897563457489014,A,16640,0,5
3.999099016189575,A,16896,0,1
3.9991893768310547,A,16896,0,6
3.9992244243621826,A,16896,0,2
3.99946665763855,A,16896,0,7
3.999713897705078,A,16896,0,5
3.999758243560791,A,16896,0,3
4.008924722671509,A,370494,1,1
4.017098665237427,A,260822,1,1
4.034630537033081,A,207133,1,1
4.034958124160767,A,16640,0,6
4.03525447845459,A,16896,0,4
4.040008068084717,A,185248,1,1
4.040388107299805,A,16384,0,5
4.0407726764678955,A,16640,0,8
4.041101694107056,A,16896,0,8
4.057404041290283,A,17152,0,2
4.0575785636901855,A,17152,0,1
4.057719945907593,A,17152,0,6
4.057871103286743,A,17152,0,8
4.057902812957764,A,17152,0,4
4.057989835739136,A,17152,0,7
4.058105707168579,A,17152,0,5
4.058223485946655,A,17152,0,3
4.087797164916992,A,251103,1,1
4.098461151123047,A,118780,1,1
4.133926153182983,A,227477,1,1
4.165738821029663,A,221025,1,1
4.171900510787964,A,17408,0,1
4.171944618225098,A,17408,0,8
4.172004699707031,A,17408,0,3
4.172214031219482,A,17408,0,4
4.172598123550415,A,17408,0,7
4.172650575637817,A,17408,0,2
4.172966241836548,A,17408,0,6
4.186676025390625,A,17664,0,4
4.186879634857178,A,17664,0,3
4.187012672424316,A,17664,0,1
4.187174558639526,A,17664,0,2
4.187217950820923,A,17664,0,8
4.187365293502808,A,17664,0,6
4.210068225860596,A,170853,1,1
4.210332632064819,A,221012,1,1
4.215701580047607,A,17920,0,2
4.215742111206055,A,17920,0,1
4.215800762176514,A,17920,0,7
4.215846300125122,A,17920,0,8
4.215901851654053,A,17920,0,5
4.22384786605835,A,305976,1,1
4.224252700805664,A,17920,0,3
4.24340558052063,A,266574,1,1
4.243659734725952,A,17408,0,5
4.256495475769043,A,256870,1,1
4.278058767318726,A,285654,1,1
4.278504848480225,A,17664,0,7
4.278926610946655,A,17920,0,6
4.308132886886597,A,284159,1,1
4.308551073074341,A,17664,0,5
4.3204522132873535,A,268680,1,1
4.3321051597595215,A,18176,0,4
4.332361221313477,A,18176,0,1
4.332696199417114,A,18176,0,6
4.332746982574463,A,18176,0,3
4.332804203033447,A,18176,0,2
4.333059787750244,A,18176,0,5
4.351602554321289,A,236985,1,1
4.364489555358887,A,289077,1,1
4.364888429641724,A,18176,0,7
4.37699818611145,A,378426,1,1
4.389320373535156,A,332777,1,1
4.389548063278198,A,17920,0,4
4.389937162399292,A,18176,0,8
4.402600526809692,A,269681,1,1
4.409443616867065,A,18432,0,3
4.409481763839722,A,18432,0,8
4.409516096115112,A,18432,0,2
4.409656524658203,A,18432,0,6
4.409745693206787,A,18432,0,4
4.409872531890869,A,18432,0,1
4.409984827041626,A,18432,0,7
4.410102128982544,A,18432,0,5
4.424345016479492,A,18688,0,6
4.424405097961426,A,18688,0,7
4.424450635910034,A,18688,0,1
4.424546480178833,A,18688,0,3
4.426669120788574,A,145975,1,1
4.42694354057312,A,18688,0,8
4.430472373962402,A,181814,1,1
4.4306960105896,A,18688,0,4
4.447276830673218,A,253825,1,1
4.447626352310181,A,18688,0,2
4.469936847686768,A,178837,1,1
4.478942394256592,A,18944,0,8
4.478996992111206,A,18944,0,1
4.479060888290405,A,18944,0,7
4.479203462600708,A,18944,0,6
4.4793922901153564,A,18944,0,5
4.479534149169922,A,18944,0,3
4.5069544315338135,A,19200,0,6
4.507038116455078,A,19200,0,8
4.5071046352386475,A,19200,0,4
4.507141351699829,A,19200,0,3
4.507218837738037,A,19200,0,2
4.53344988822937,A,244436,1,1
4.533910751342773,A,18944,0,2
4.536075592041016,A,330753,1,1
4.543382167816162,A,273943,1,1
4.576512813568115,A,199977,1,1
4.577020168304443,A,19200,0,5
4.577532052993774,A,260883,1,1
4.587786674499512,A,19456,0,5
4.587861061096191,A,19456,0,7
4.587900876998901,A,19456,0,3
4.58796763420105,A,19456,0,2
4.5880279541015625,A,19456,0,4
4.599640846252441,A,306765,1,1
4.616783380508423,A,179626,1,1
4.617071866989136,A,19200,0,1
4.617316722869873,A,19456,0,1
4.626607894897461,A,191424,1,1
4.626874208450317,A,19456,0,8
4.627116918563843,A,191439,1,1
4.627388000488281,A,18688,0,5
4.627611398696899,A,18944,0,4
4.660825252532959,A,19712,0,2
4.661166429519653,A,19712,0,1
4.661334276199341,A,19712,0,7
4.661660671234131,A,19712,0,6
4.661899089813232,A,19712,0,3
4.662010669708252,A,19712,0,8
4.662175178527832,A,19712,0,4
4.671160697937012,A,226051,1,1
4.677057981491089,A,19968,0,1
4.677124977111816,A,19968,0,2
4.677235126495361,A,19968,0,8
4.6773154735565186,A,19968,0,6
4.677347421646118,A,19968,0,5
4.677391052246094,A,19968,0,7
4.677458047866821,A,19968,0,3
4.681969165802002,A,217338,1,1
4.682408332824707,A,19200,0,7
4.6828436851501465,A,19456,0,6
4.683254241943359,A,19712,0,5
4.683664560317993,A,19968,0,4
4.699870347976685,A,20224,0,3
4.699936866760254,A,20224,0,5
4.699979066848755,A,20224,0,8
4.70012092590332,A,20224,0,6
4.700189828872681,A,20224,0,7
4.700265884399414,A,20224,0,1
4.7003772258758545,A,20224,0,4
4.700441598892212,A,20224,0,2
4.700473308563232,A,20480,0,5
4.7005438804626465,A,20480,0,3
4.700589895248413,A,20480,0,8
4.700706958770752,A,20480,0,6
