Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
21.98,A,111.84,111.84,70.233,341.320,56,0,0
22.48,A,127.82,127.82,71.335,263.392,64,0,0
22.98,A,63.91,63.91,43.364,189.485,32,0,0
23.48,A,111.84,111.84,90.360,231.218,56,0,0
23.98,A,127.82,127.82,68.272,231.234,64,0,0
24.48,A,127.83,127.83,77.265,321.105,64,0,0
24.99,A,95.86,95.86,65.232,304.371,48,0,0
25.49,A,159.77,159.77,60.934,391.741,80,0,0
26.19,B,15.98,15.98,41.272,53.469,8,0,0
26.69,B,95.87,95.87,85.377,239.291,48,0,0
27.19,B,111.84,111.84,88.428,261.553,56,0,0
27.69,B,95.86,95.86,83.074,231.074,48,0,0
28.19,B,111.84,111.84,74.392,233.511,56,0,0
28.69,B,95.87,95.87,77.435,245.929,48,0,0
29.19,B,95.87,95.87,79.478,278.789,48,0,0
29.69,B,111.84,111.84,69.205,246.511,56,0,0
30.20,B,127.84,127.84,70.584,211.722,64,0,0
30.70,B,95.86,95.86,68.292,197.675,48,0,0
31.31,A,15.98,15.98,52.315,118.560,8,0,0
31.81,A,111.85,111.85,82.948,260.347,56,0,0
32.31,A,127.82,127.82,70.362,196.521,64,0,0
32.81,A,159.77,159.77,60.216,216.480,80,0,0
33.31,A,111.84,111.84,66.529,233.088,56,0,0
33.81,A,127.82,127.82,57.489,238.998,64,0,0
34.31,A,159.77,159.77,63.383,286.196,80,0,0
34.81,A,79.89,79.89,53.497,152.069,40,0,0
35.31,A,175.75,175.75,62.264,281.307,88,0,0
35.81,A,127.81,127.81,53.172,193.902,64,0,0
36.42,B,95.89,95.89,43.220,187.102,48,0,0
36.92,B,111.84,111.84,68.451,252.210,56,0,0
37.42,B,111.84,111.84,62.843,240.951,56,0,0
37.92,B,111.84,111.84,57.540,220.823,56,0,0
38.42,B,127.82,127.82,72.652,388.499,64,0,0
38.92,B,159.77,159.77,62.988,299.407,80,0,0
39.42,B,95.86,95.86,59.501,238.390,48,0,0
39.92,B,127.82,127.82,74.478,247.346,64,0,0
40.42,B,111.84,111.84,60.736,237.608,56,0,0
40.92,B,111.84,111.84,88.761,265.662,56,0,0
41.53,A,63.93,63.93,39.694,156.916,32,0,0
42.03,A,111.85,111.85,68.386,206.842,56,0,0
42.53,A,175.75,175.75,50.256,181.244,88,0,0
43.03,A,143.81,143.81,77.825,266.232,72,0,0
43.53,A,127.82,127.82,46.432,173.592,64,0,0
44.03,A,159.77,159.77,56.577,233.805,80,0,0
44.53,A,127.81,127.81,44.625,184.486,64,0,0
45.03,A,143.80,143.80,60.195,243.911,72,0,0
45.53,A,63.91,63.91,49.327,159.164,32,0,0
46.03,A,111.84,111.84,72.623,238.813,56,0,0
46.62,B,31.96,31.96,38.003,114.116,16,0,0
47.12,B,127.83,127.83,85.713,266.342,64,0,0
47.62,B,175.75,175.75,49.420,213.928,88,0,0
48.12,B,143.80,143.80,45.589,192.860,72,0,0
48.62,B,127.82,127.82,63.919,284.064,64,0,0
49.12,B,175.75,175.75,51.908,242.636,88,0,0
49.62,B,175.75,175.75,49.013,219.921,88,0,0
50.12,B,111.84,111.84,46.940,183.864,56,0,0
50.62,B,127.83,127.83,59.545,205.350,64,0,0
51.12,B,143.86,143.86,57.603,239.238,72,0,0
51.73,A,47.94,47.94,52.133,180.469,24,0,0
52.23,A,79.89,79.89,80.415,276.529,40,0,0
52.73,A,95.86,95.86,91.285,383.062,48,0,0
53.23,A,143.80,143.80,58.458,229.888,72,0,0
53.73,A,175.75,175.75,54.892,235.547,88,0,0
54.24,A,143.79,143.79,48.764,192.027,72,0,0
54.74,A,159.76,159.76,54.040,271.233,80,0,0
55.24,A,159.77,159.77,48.956,258.023,80,0,0
55.74,A,95.86,95.86,70.279,234.972,48,0,0
56.24,A,143.79,143.79,62.560,234.747,72,0,0
56.86,B,31.96,31.96,35.255,77.912,16,0,0
57.36,B,175.75,175.75,64.195,218.245,88,0,0
57.86,B,143.79,143.79,47.414,235.201,72,0,0
58.36,B,143.78,143.78,69.190,318.093,72,0,0
58.86,B,127.81,127.81,60.712,235.657,64,0,0
59.36,B,127.82,127.82,60.395,187.381,64,0,0
59.86,B,143.80,143.80,46.367,245.614,72,0,0
60.36,B,127.82,127.82,63.807,306.711,64,0,0
60.86,B,159.77,159.77,46.603,188.263,80,0,0
61.37,B,143.80,143.80,45.503,230.087,72,0,0
61.94,A,111.88,111.88,32.095,212.885,56,0,0
62.44,A,127.80,127.80,57.814,216.603,64,0,0
62.94,A,111.84,111.84,62.506,243.469,56,0,0
63.45,A,111.84,111.84,76.808,256.894,56,0,0
63.95,A,175.75,175.75,55.840,299.301,88,0,0
64.45,A,143.80,143.80,61.715,232.235,72,0,0
64.95,A,175.75,175.75,46.519,220.769,88,0,0
65.45,A,127.83,127.83,44.044,186.141,64,0,0
65.95,A,47.93,47.93,74.494,209.576,24,0,0
66.45,A,175.76,175.76,71.963,314.955,88,0,0
67.11,B,63.93,63.93,45.055,151.212,32,0,0
67.61,B,79.89,79.89,50.482,157.546,40,0,0
68.11,B,127.82,127.82,76.903,724.098,64,0,0
68.61,B,159.77,159.77,72.686,357.215,80,0,0
69.11,B,111.89,111.89,53.039,220.557,56,0,0
69.61,B,159.79,159.79,54.652,224.001,80,0,0
70.11,B,175.75,175.75,50.725,283.707,88,0,0
70.61,B,111.84,111.84,49.131,178.725,56,0,0
71.11,B,143.80,143.80,66.636,251.958,72,0,0
71.61,B,143.80,143.80,50.971,212.594,72,0,0
72.25,A,79.91,79.91,43.893,151.881,40,0,0
72.75,A,143.79,143.79,49.394,182.108,72,0,0
73.25,A,159.77,159.77,56.238,244.686,80,0,0
73.75,A,143.79,143.79,56.299,317.782,72,0,0
74.25,A,159.78,159.78,56.170,313.925,80,0,0
74.75,A,159.77,159.77,38.676,215.536,80,0,0
75.25,A,127.82,127.82,66.393,244.139,64,0,0
75.75,A,143.71,143.71,58.731,259.093,72,0,0
76.25,A,159.76,159.76,60.650,215.236,80,0,0
76.75,A,127.82,127.82,53.430,217.189,64,0,0
77.43,B,47.94,47.94,53.171,157.088,24,0,0
77.93,B,127.82,127.82,74.926,250.373,64,0,0
78.43,B,159.77,159.77,44.471,226.294,80,0,0
78.93,B,143.79,143.79,62.443,352.132,72,0,0
79.43,B,127.82,127.82,52.266,262.295,64,0,0
79.93,B,111.84,111.84,59.784,256.739,56,0,0
80.43,B,159.78,159.78,67.267,210.179,80,0,0
80.93,B,207.72,207.72,40.648,189.605,104,0,0
81.44,B,95.93,95.93,49.644,186.765,48,0,0
81.94,B,207.72,207.72,56.307,217.414,104,0,0
82.52,A,47.94,47.94,47.143,139.254,24,0,0
83.02,A,159.76,159.76,59.862,253.040,80,0,0
83.52,A,143.79,143.79,46.231,191.919,72,0,0
84.02,A,111.84,111.84,49.043,191.059,56,0,0
84.52,A,127.82,127.82,75.583,316.382,64,0,0
85.02,A,79.89,79.89,51.855,123.396,40,0,0
85.52,A,127.82,127.82,91.965,1303.606,64,0,0
86.02,A,111.83,111.83,81.857,248.740,56,0,0
86.52,A,127.81,127.81,55.327,243.556,64,0,0
87.03,A,159.78,159.78,74.057,277.530,80,0,0
87.64,B,63.92,63.92,49.469,158.200,32,0,0
88.14,B,143.80,143.80,61.714,199.219,72,0,0
88.64,B,127.82,127.82,59.262,222.711,64,0,0
89.14,B,95.87,95.87,77.331,259.270,48,0,0
89.64,B,111.84,111.84,72.014,268.202,56,0,0
90.14,B,127.83,127.83,70.168,252.213,64,0,0
90.64,B,127.83,127.83,70.025,286.953,64,0,0
91.14,B,143.81,143.81,50.754,196.204,72,0,0
91.64,B,63.91,63.91,63.434,192.689,32,0,0
92.15,B,143.81,143.81,71.852,220.261,72,0,0
92.75,A,47.94,47.94,46.980,118.675,24,0,0
93.25,A,127.83,127.83,70.947,255.891,64,0,0
93.75,A,127.82,127.82,47.404,258.981,64,0,0
94.25,A,175.73,175.73,66.991,308.043,88,0,0
94.75,A,159.78,159.78,49.362,210.294,80,0,0
95.25,A,143.81,143.81,40.869,219.287,72,0,0
95.76,A,159.78,159.78,59.920,469.807,80,0,0
96.26,A,143.80,143.80,52.747,387.659,72,0,0
96.76,A,175.76,175.76,47.811,197.992,88,0,0
97.26,A,111.85,111.85,55.125,190.788,56,0,0
97.91,B,63.93,63.93,53.160,158.941,32,0,0
98.41,B,127.83,127.83,65.448,256.922,64,0,0
98.92,B,79.89,79.89,65.657,248.665,40,0,0
99.42,B,175.77,175.77,62.649,289.927,88,0,0
99.92,B,175.76,175.76,42.728,260.191,88,0,0
100.42,B,175.76,175.76,51.246,252.788,88,0,0
100.92,B,143.80,143.80,50.632,203.830,72,0,0
101.42,B,143.81,143.81,60.981,220.389,72,0,0
101.92,B,95.87,95.87,55.240,252.258,48,0,0
102.42,B,159.79,159.79,64.247,315.796,80,0,0
103.01,A,31.96,31.96,27.066,107.223,16,0,0
103.52,A,143.81,143.81,66.866,287.867,72,0,0
104.02,A,63.91,63.91,89.407,328.817,32,0,0
104.52,A,127.83,127.83,84.972,274.815,64,0,0
105.02,A,159.78,159.78,52.170,205.574,80,0,0
105.52,A,127.83,127.83,65.404,250.252,64,0,0
106.02,A,111.85,111.85,58.776,176.515,56,0,0
106.52,A,143.81,143.81,57.957,269.799,72,0,0
107.02,A,111.85,111.85,73.446,257.585,56,0,0
107.52,A,111.85,111.85,67.155,202.985,56,0,0
108.20,B,79.91,79.91,46.115,203.952,40,0,0
108.71,B,95.87,95.87,62.601,254.550,48,0,0
109.21,B,127.83,127.83,71.517,239.644,64,0,0
109.71,B,143.81,143.81,74.278,315.027,72,0,0
110.21,B,111.85,111.85,50.462,228.704,56,0,0
110.71,B,159.78,159.78,52.618,233.634,80,0,0
111.21,B,191.74,191.74,50.899,252.687,96,0,0
111.71,B,143.80,143.80,48.203,223.886,72,0,0
112.21,B,143.81,143.81,61.763,182.045,72,0,0
112.71,B,111.85,111.85,56.873,209.938,56,0,0
113.25,A,63.93,63.93,40.318,169.434,32,0,0
113.75,A,127.82,127.82,71.757,221.430,64,0,0
114.25,A,127.83,127.83,54.054,208.134,64,0,0
114.75,A,159.78,159.78,65.418,260.307,80,0,0
115.25,A,127.82,127.82,48.225,242.530,64,0,0
115.75,A,191.74,191.74,49.237,289.378,96,0,0
116.25,A,127.83,127.83,53.036,247.137,64,0,0
116.75,A,127.83,127.83,51.374,176.085,64,0,0
117.26,A,175.76,175.76,58.953,300.459,88,0,0
117.76,A,111.85,111.85,51.890,156.465,56,0,0
118.35,B,79.91,79.91,37.699,178.571,40,0,0
118.85,B,159.78,159.78,56.107,271.617,80,0,0
119.35,B,143.80,143.80,63.355,311.591,72,0,0
119.85,B,127.82,127.82,59.596,257.911,64,0,0
120.35,B,111.84,111.84,52.353,215.539,56,0,0
120.85,B,159.79,159.79,63.029,291.187,80,0,0
121.35,B,159.78,159.78,47.412,213.342,80,0,0
121.85,B,143.80,143.80,55.851,264.618,72,0,0
122.35,B,111.85,111.85,68.473,198.558,56,0,0
122.85,B,127.83,127.83,52.016,224.361,64,0,0
123.46,A,111.87,111.87,40.758,219.056,56,0,0
123.96,A,111.85,111.85,69.353,257.889,56,0,0
124.46,A,111.85,111.85,45.348,197.189,56,0,0
124.96,A,159.78,159.78,66.391,236.951,80,0,0
125.46,A,127.82,127.82,60.837,269.552,64,0,0
125.96,A,111.84,111.84,72.606,214.319,56,0,0
126.46,A,127.83,127.83,59.152,227.583,64,0,0
126.96,A,159.78,159.78,58.284,207.835,80,0,0
127.46,A,175.76,175.76,41.804,222.502,88,0,0
127.97,A,159.78,159.78,54.863,239.321,80,0,0
128.60,B,63.93,63.93,33.203,130.697,32,0,0
129.10,B,143.80,143.80,67.122,224.995,72,0,0
129.60,B,111.84,111.84,57.312,187.802,56,0,0
130.10,B,159.78,159.78,58.755,192.142,80,0,0
130.60,B,159.78,159.78,58.297,275.691,80,0,0
131.10,B,191.74,191.74,44.404,206.179,96,0,0
131.60,B,159.78,159.78,37.700,208.892,80,0,0
132.10,B,127.83,127.83,51.602,264.220,64,0,0
132.61,B,127.83,127.83,68.198,298.037,64,0,0
133.11,B,159.79,159.79,57.048,230.615,80,0,0
133.69,A,63.93,63.93,39.221,164.670,32,0,0
134.19,A,111.85,111.85,80.808,257.461,56,0,0
134.69,A,143.81,143.81,55.378,221.069,72,0,0
135.19,A,95.87,95.87,62.417,194.400,48,0,0
135.69,A,143.81,143.81,68.193,226.273,72,0,0
136.19,A,127.83,127.83,64.279,245.691,64,0,0
136.69,A,159.78,159.78,55.294,154.812,80,0,0
137.19,A,111.85,111.85,58.185,223.047,56,0,0
137.69,A,191.75,191.75,53.994,222.862,96,0,0
138.19,A,127.83,127.83,61.603,161.304,64,0,0
138.75,B,95.89,95.89,36.904,152.575,48,0,0
139.26,B,95.87,95.87,66.904,226.676,48,0,0
139.76,B,127.82,127.82,77.727,265.324,64,0,0
140.26,B,143.80,143.80,52.080,196.294,72,0,0
140.76,B,127.82,127.82,61.440,212.311,64,0,0
141.26,B,175.75,175.75,56.962,290.197,88,0,0
141.76,B,127.81,127.81,47.122,167.740,64,0,0
142.26,B,143.79,143.79,56.847,247.933,72,0,0
142.76,B,127.82,127.82,50.147,202.644,64,0,0
143.26,B,175.75,175.75,51.981,197.618,88,0,0
143.84,A,95.89,95.89,49.290,157.169,48,0,0
144.34,A,111.84,111.84,50.821,253.407,56,0,0
144.84,A,111.84,111.84,75.192,275.438,56,0,0
145.34,A,143.80,143.80,41.574,173.460,72,0,0
145.84,A,143.80,143.80,69.637,332.580,72,0,0
146.34,A,159.78,159.78,57.085,210.558,80,0,0
146.84,A,159.78,159.78,62.361,220.481,80,0,0
147.34,A,95.87,95.87,51.903,263.027,48,0,0
147.84,A,143.80,143.80,59.807,232.161,72,0,0
148.34,A,127.83,127.83,59.850,234.110,64,0,0
148.94,B,63.93,63.93,44.285,190.959,32,0,0
149.44,B,175.76,175.76,50.233,221.335,88,0,0
149.94,B,175.75,175.75,52.072,286.405,88,0,0
150.44,B,95.87,95.87,68.376,229.911,48,0,0
150.94,B,159.78,159.78,47.842,230.186,80,0,0
151.44,B,175.75,175.75,51.788,239.523,88,0,0
151.94,B,127.82,127.82,50.894,235.434,64,0,0
152.44,B,159.78,159.78,59.691,221.505,80,0,0
152.94,B,127.82,127.82,50.703,211.292,64,0,0
153.44,B,143.80,143.80,61.032,209.097,72,0,0
154.01,A,63.93,63.93,40.871,141.675,32,0,0
154.51,A,159.78,159.78,61.153,225.955,80,0,0
155.01,A,95.87,95.87,78.135,218.140,48,0,0
155.52,A,79.89,79.89,78.363,291.354,40,0,0
156.02,A,159.78,159.78,61.189,213.621,80,0,0
156.52,A,111.84,111.84,63.618,206.213,56,0,0
157.02,A,127.82,127.82,64.122,301.226,64,0,0
157.52,A,143.80,143.80,64.450,232.781,72,0,0
158.02,A,79.89,79.89,79.937,194.547,40,0,0
158.52,A,95.87,95.87,87.240,256.427,48,0,0
159.14,B,63.93,63.93,24.724,112.880,32,0,0
159.64,B,159.78,159.78,61.525,260.177,80,0,0
160.14,B,127.82,127.82,55.308,276.753,64,0,0
160.64,B,159.78,159.78,52.855,296.579,80,0,0
161.14,B,159.78,159.78,58.963,293.880,80,0,0
161.64,B,143.80,143.80,43.658,209.298,72,0,0
162.14,B,159.78,159.78,60.718,250.901,80,0,0
162.64,B,143.79,143.79,45.093,199.423,72,0,0
163.14,B,159.78,159.78,54.753,188.477,80,0,0
163.64,B,111.84,111.84,63.809,255.711,56,0,0
164.23,A,63.92,63.92,41.325,236.210,32,0,0
164.73,A,95.87,95.87,75.021,255.616,48,0,0
165.23,A,175.76,175.76,53.249,213.444,88,0,0
165.73,A,127.81,127.81,57.462,224.423,64,0,0
166.23,A,143.80,143.80,62.001,303.390,72,0,0
166.73,A,127.82,127.82,64.086,226.259,64,0,0
167.23,A,127.81,127.81,62.352,219.212,64,0,0
167.73,A,143.80,143.80,48.417,168.993,72,0,0
168.24,A,143.79,143.79,64.904,287.697,72,0,0
168.74,A,159.76,159.76,43.385,179.724,80,0,0
169.32,B,111.86,111.86,29.128,223.525,56,0,0
169.82,B,159.76,159.76,66.018,285.009,80,0,0
170.32,B,127.82,127.82,38.177,176.274,64,0,0
170.82,B,127.82,127.82,78.185,219.657,64,0,0
171.32,B,127.83,127.83,53.235,229.574,64,0,0
171.82,B,95.87,95.87,68.267,219.036,48,0,0
172.32,B,95.87,95.87,72.077,192.255,48,0,0
172.83,B,143.80,143.80,64.877,255.423,72,0,0
173.33,B,111.85,111.85,80.991,207.966,56,0,0
173.83,B,175.76,175.76,52.592,243.720,88,0,0
174.43,A,111.87,111.87,42.197,201.985,56,0,0
174.93,A,127.82,127.82,50.336,209.629,64,0,0
175.43,A,111.85,111.85,73.347,253.827,56,0,0
175.93,A,111.86,111.86,71.400,211.190,56,0,0
176.43,A,143.81,143.81,64.126,211.465,72,0,0
176.93,A,127.83,127.83,61.515,215.253,64,0,0
177.43,A,111.85,111.85,54.541,211.568,56,0,0
177.93,A,175.76,175.76,44.933,209.990,88,0,0
178.43,A,127.82,127.82,59.701,236.062,64,0,0
178.93,A,95.87,95.87,75.679,188.546,48,0,0
179.52,B,79.91,79.91,36.734,168.388,40,0,0
180.02,B,143.80,143.80,71.968,333.937,72,0,0
180.52,B,111.85,111.85,62.974,236.338,56,0,0
181.02,B,95.87,95.87,58.273,185.580,48,0,0
181.52,B,159.79,159.79,59.920,309.230,80,0,0
182.02,B,143.81,143.81,64.706,276.079,72,0,0
182.52,B,79.89,79.89,60.769,264.075,40,0,0
183.02,B,127.83,127.83,75.761,308.410,64,0,0
183.52,B,127.83,127.83,66.165,217.114,64,0,0
184.02,B,127.83,127.83,62.033,192.449,64,0,0
