Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
19.39,B,111.85,111.85,66.734,215.157,56,0,0
19.89,B,95.86,95.86,74.928,265.795,48,0,0
20.39,B,111.84,111.84,73.942,330.065,56,0,0
20.99,A,47.95,47.95,53.126,161.697,24,0,0
21.49,A,79.90,79.90,89.364,235.886,40,0,0
21.99,A,111.86,111.86,79.486,368.286,56,0,0
22.49,A,159.78,159.78,68.012,307.590,80,0,0
22.99,A,127.84,127.84,61.464,222.635,64,0,0
23.49,A,111.88,111.88,51.698,194.968,56,0,0
23.99,A,159.78,159.78,50.405,203.581,80,0,0
24.49,A,127.83,127.83,66.889,224.034,64,0,0
24.99,A,111.85,111.85,45.156,172.096,56,0,0
25.49,A,63.91,63.91,94.002,289.102,32,0,0
26.12,B,31.96,31.96,42.850,103.350,16,0,0
26.62,B,79.89,79.89,78.528,246.631,40,0,0
27.12,B,159.78,159.78,80.351,326.739,80,0,0
27.62,B,31.95,31.95,94.595,188.749,16,0,0
28.12,B,127.82,127.82,89.924,348.431,64,0,0
28.62,B,79.89,79.89,80.708,278.071,40,0,0
29.12,B,159.77,159.77,66.610,244.421,80,0,0
29.62,B,111.84,111.84,67.056,343.025,56,0,0
30.13,B,111.84,111.84,61.747,243.700,56,0,0
30.63,B,111.84,111.84,84.807,276.727,56,0,0
31.28,A,47.95,47.95,40.981,163.871,24,0,0
31.78,A,159.77,159.77,70.304,335.115,80,0,0
32.29,A,111.84,111.84,58.466,239.184,56,0,0
32.79,A,95.86,95.86,68.335,306.568,48,0,0
33.29,A,111.84,111.84,69.354,278.196,56,0,0
33.79,A,175.75,175.75,52.154,314.648,88,0,0
34.29,A,143.79,143.79,59.763,353.100,72,0,0
34.79,A,143.79,143.79,63.683,282.720,72,0,0
35.29,A,95.86,95.86,43.979,213.487,48,0,0
35.79,A,127.82,127.82,86.984,232.682,64,0,0
36.49,B,63.93,63.93,43.866,149.601,32,0,0
36.99,B,143.81,143.81,63.687,263.358,72,0,0
37.49,B,95.86,95.86,66.947,281.335,48,0,0
37.99,B,111.84,111.84,71.646,254.231,56,0,0
38.49,B,127.83,127.83,63.426,310.414,64,0,0
39.00,B,95.87,95.87,76.888,279.678,48,0,0
39.50,B,127.81,127.81,68.371,476.753,64,0,0
40.00,B,95.86,95.86,69.802,271.721,48,0,0
40.50,B,127.90,127.90,77.200,373.562,64,0,0
41.00,B,111.84,111.84,62.144,246.013,56,0,0
41.63,A,63.92,63.92,41.036,175.162,32,0,0
42.13,A,95.87,95.87,82.264,334.180,48,0,0
42.63,A,127.81,127.81,54.312,246.517,64,0,0
43.13,A,111.84,111.84,76.943,229.581,56,0,0
43.63,A,159.77,159.77,57.743,263.676,80,0,0
44.13,A,143.79,143.79,54.517,311.515,72,0,0
44.63,A,127.81,127.81,43.305,207.427,64,0,0
45.13,A,159.77,159.77,77.317,356.877,80,0,0
45.63,A,95.86,95.86,62.158,312.930,48,0,0
46.13,A,111.84,111.84,80.976,238.089,56,0,0
46.78,B,15.98,15.98,31.527,95.214,8,0,0
47.28,B,111.85,111.85,92.961,279.178,56,0,0
47.78,B,127.83,127.83,54.736,265.883,64,0,0
48.28,B,143.81,143.81,70.076,480.661,72,0,0
48.78,B,111.84,111.84,58.178,192.831,56,0,0
49.28,B,127.82,127.82,60.952,259.841,64,0,0
49.79,B,175.73,175.73,52.035,255.181,88,0,0
50.29,B,175.75,175.75,52.711,229.544,88,0,0
50.79,B,95.86,95.86,48.569,172.345,48,0,0
51.29,B,143.79,143.79,75.619,231.352,72,0,0
52.00,A,47.94,47.94,45.018,201.160,24,0,0
52.50,A,95.86,95.86,74.058,225.121,48,0,0
53.00,A,127.82,127.82,59.954,278.587,64,0,0
53.50,A,159.77,159.77,51.009,283.681,80,0,0
54.00,A,143.79,143.79,79.812,377.162,72,0,0
54.50,A,111.84,111.84,48.122,260.213,56,0,0
55.00,A,159.77,159.77,65.745,259.216,80,0,0
55.50,A,127.82,127.82,49.919,261.851,64,0,0
56.01,A,111.84,111.84,56.213,229.444,56,0,0
56.51,A,159.77,159.77,63.899,318.466,80,0,0
57.15,B,31.96,31.96,51.567,145.265,16,0,0
57.65,B,159.93,159.93,68.806,257.649,80,0,0
58.15,B,159.77,159.77,48.130,272.200,80,0,0
58.65,B,63.91,63.91,40.219,148.750,32,0,0
59.15,B,175.75,175.75,78.274,261.258,88,0,0
59.65,B,79.89,79.89,62.384,240.011,40,0,0
60.15,B,143.79,143.79,63.024,257.751,72,0,0
60.65,B,143.79,143.79,62.526,288.703,72,0,0
61.15,B,143.79,143.79,53.495,261.470,72,0,0
61.65,B,127.81,127.81,58.414,217.834,64,0,0
62.33,A,111.87,111.87,31.752,209.247,56,0,0
62.84,A,127.82,127.82,69.864,259.593,64,0,0
63.34,A,127.82,127.82,47.316,279.186,64,0,0
63.84,A,111.84,111.84,51.885,207.178,56,0,0
64.34,A,175.74,175.74,76.448,250.435,88,0,0
64.84,A,143.80,143.80,45.556,229.989,72,0,0
65.34,A,143.80,143.80,54.612,228.125,72,0,0
65.84,A,127.82,127.82,50.235,206.972,64,0,0
66.34,A,127.81,127.81,63.687,218.172,64,0,0
66.84,A,159.77,159.77,60.032,233.830,80,0,0
67.45,B,47.94,47.94,47.169,158.580,24,0,0
67.95,B,159.79,159.79,66.363,327.569,80,0,0
68.45,B,143.79,143.79,44.675,196.844,72,0,0
68.95,B,175.75,175.75,45.722,288.853,88,0,0
69.45,B,127.93,127.93,62.454,221.983,64,0,0
69.95,B,191.72,191.72,47.594,211.177,96,0,0
70.45,B,143.79,143.79,50.362,289.034,72,0,0
70.95,B,175.75,175.75,46.574,198.598,88,0,0
71.45,B,111.83,111.83,61.810,208.386,56,0,0
71.95,B,143.79,143.79,52.065,246.486,72,0,0
72.52,A,63.93,63.93,52.015,195.543,32,0,0
73.02,A,127.82,127.82,63.787,288.377,64,0,0
73.52,A,127.82,127.82,68.356,236.421,64,0,0
74.02,A,127.82,127.82,54.636,218.873,64,0,0
74.52,A,111.85,111.85,59.277,206.148,56,0,0
75.02,A,143.80,143.80,71.481,260.387,72,0,0
75.52,A,127.82,127.82,64.757,236.815,64,0,0
76.02,A,127.82,127.82,62.385,166.792,64,0,0
76.53,A,143.80,143.80,58.798,173.868,72,0,0
77.03,A,143.80,143.80,58.749,217.129,72,0,0
77.69,B,31.96,31.96,52.039,126.858,16,0,0
78.19,B,191.74,191.74,53.189,268.866,96,0,0
78.69,B,159.79,159.79,48.746,229.843,80,0,0
79.19,B,127.81,127.81,68.253,273.550,64,0,0
79.69,B,127.83,127.83,57.955,247.089,64,0,0
80.19,B,159.78,159.78,53.568,255.360,80,0,0
80.69,B,111.84,111.84,52.017,201.964,56,0,0
81.20,B,143.80,143.80,68.113,221.013,72,0,0
81.70,B,159.77,159.77,57.676,229.741,80,0,0
82.20,B,143.80,143.80,44.899,219.518,72,0,0
82.82,A,47.95,47.95,48.663,179.447,24,0,0
83.32,A,127.81,127.81,69.203,263.719,64,0,0
83.82,A,127.83,127.83,51.936,265.554,64,0,0
84.32,A,111.84,111.84,51.612,187.310,56,0,0
84.82,A,111.84,111.84,91.139,372.261,56,0,0
85.33,A,79.89,79.89,92.491,284.428,40,0,0
85.83,A,159.77,159.77,70.134,354.410,80,0,0
86.33,A,111.84,111.84,67.619,242.051,56,0,0
86.83,A,95.86,95.86,66.079,317.287,48,0,0
87.33,A,143.80,143.80,68.302,262.007,72,0,0
87.93,B,63.92,63.92,42.280,235.855,32,0,0
88.43,B,127.82,127.82,66.848,190.666,64,0,0
88.93,B,143.79,143.79,56.877,226.009,72,0,0
89.43,B,127.82,127.82,63.154,195.743,64,0,0
89.93,B,79.89,79.89,77.008,314.818,40,0,0
90.43,B,143.80,143.80,75.886,221.151,72,0,0
90.93,B,127.82,127.82,57.653,283.312,64,0,0
91.43,B,127.82,127.82,64.176,281.197,64,0,0
91.93,B,79.89,79.89,70.159,243.579,40,0,0
92.43,B,143.80,143.80,76.329,228.886,72,0,0
93.01,A,63.93,63.93,43.145,175.876,32,0,0
93.51,A,95.87,95.87,72.642,317.950,48,0,0
94.01,A,143.80,143.80,69.603,241.444,72,0,0
94.51,A,175.71,175.71,61.320,224.870,88,0,0
95.01,A,111.84,111.84,40.648,186.780,56,0,0
95.51,A,159.87,159.87,56.978,259.187,80,0,0
96.01,A,159.77,159.77,52.534,324.162,80,0,0
96.51,A,159.77,159.77,41.341,198.516,80,0,0
97.02,A,127.82,127.82,51.450,231.910,64,0,0
97.52,A,111.84,111.84,45.974,260.231,56,0,0
98.08,B,63.92,63.92,53.395,219.582,32,0,0
98.58,B,111.85,111.85,67.778,288.172,56,0,0
99.08,B,95.95,95.95,79.958,273.796,48,0,0
99.58,B,159.79,159.79,50.198,226.931,80,0,0
100.08,B,175.74,175.74,38.777,219.368,88,0,0
100.58,B,111.84,111.84,48.263,167.402,56,0,0
101.08,B,191.72,191.72,73.819,829.321,96,0,0
101.58,B,127.82,127.82,43.456,274.723,64,0,0
102.09,B,143.79,143.79,58.260,253.808,72,0,0
102.59,B,127.82,127.82,63.669,282.634,64,0,0
103.23,A,47.94,47.94,34.599,164.983,24,0,0
103.73,A,111.85,111.85,71.805,219.171,56,0,0
104.23,A,127.82,127.82,76.453,336.600,64,0,0
104.74,A,159.77,159.77,49.111,257.959,80,0,0
105.24,A,127.82,127.82,69.906,314.301,64,0,0
105.74,A,127.82,127.82,56.138,232.115,64,0,0
106.24,A,127.82,127.82,58.700,293.716,64,0,0
106.74,A,127.81,127.81,67.306,216.907,64,0,0
107.24,A,111.84,111.84,58.543,351.418,56,0,0
107.74,A,143.80,143.80,56.322,261.094,72,0,0
108.34,B,79.91,79.91,49.216,187.458,40,0,0
108.84,B,127.82,127.82,43.035,213.941,64,0,0
109.34,B,159.77,159.77,68.632,230.936,80,0,0
109.84,B,175.75,175.75,44.505,252.212,88,0,0
110.34,B,159.77,159.77,55.996,202.735,80,0,0
110.84,B,191.73,191.73,38.660,242.158,96,0,0
111.35,B,127.82,127.82,58.701,350.516,64,0,0
111.85,B,127.81,127.81,64.473,245.762,64,0,0
112.35,B,159.77,159.77,53.761,308.216,80,0,0
112.85,B,111.84,111.84,53.264,166.863,56,0,0
113.41,A,79.91,79.91,41.358,185.123,40,0,0
113.92,A,127.82,127.82,72.716,315.099,64,0,0
114.42,A,111.84,111.84,48.946,201.568,56,0,0
114.92,A,127.82,127.82,72.853,279.800,64,0,0
115.42,A,111.84,111.84,55.699,273.134,56,0,0
115.92,A,191.73,191.73,55.816,255.124,96,0,0
116.42,A,159.77,159.77,48.337,273.020,80,0,0
116.92,A,127.82,127.82,50.341,284.801,64,0,0
117.42,A,175.75,175.75,48.825,228.764,88,0,0
117.92,A,63.91,63.91,61.564,235.558,32,0,0
118.48,B,95.88,95.88,41.378,215.440,48,0,0
118.98,B,127.82,127.82,59.714,293.636,64,0,0
119.48,B,143.79,143.79,58.788,294.015,72,0,0
119.98,B,127.82,127.82,54.306,184.173,64,0,0
120.48,B,127.81,127.81,79.687,276.163,64,0,0
120.98,B,111.84,111.84,63.300,202.085,56,0,0
121.48,B,95.86,95.86,54.257,257.410,48,0,0
121.99,B,143.80,143.80,69.961,330.926,72,0,0
122.49,B,111.84,111.84,64.896,236.038,56,0,0
122.99,B,143.80,143.80,65.516,229.768,72,0,0
123.64,A,79.91,79.91,42.287,208.877,40,0,0
124.14,A,143.80,143.80,57.384,238.880,72,0,0
124.64,A,159.77,159.77,50.205,234.291,80,0,0
125.14,A,127.80,127.80,51.334,237.139,64,0,0
125.64,A,159.77,159.77,60.171,269.226,80,0,0
126.14,A,159.76,159.76,52.388,215.500,80,0,0
126.64,A,127.82,127.82,67.803,261.505,64,0,0
127.14,A,143.79,143.79,54.306,240.745,72,0,0
127.64,A,127.82,127.82,46.615,222.150,64,0,0
128.15,A,159.77,159.77,66.437,280.052,80,0,0
128.75,B,63.92,63.92,49.237,187.190,32,0,0
129.25,B,127.82,127.82,64.827,236.326,64,0,0
129.75,B,111.84,111.84,68.718,211.965,56,0,0
130.25,B,159.77,159.77,58.141,213.530,80,0,0
130.75,B,127.81,127.81,51.020,224.537,64,0,0
131.25,B,175.75,175.75,51.258,240.428,88,0,0
131.75,B,159.77,159.77,53.981,339.097,80,0,0
132.25,B,143.79,143.79,46.688,225.202,72,0,0
132.75,B,111.85,111.85,67.437,247.339,56,0,0
133.25,B,143.79,143.79,64.738,218.254,72,0,0
133.85,A,47.94,47.94,28.851,161.215,24,0,0
134.35,A,111.84,111.84,77.529,237.592,56,0,0
134.85,A,95.87,95.87,71.852,233.123,48,0,0
135.35,A,143.80,143.80,68.506,294.567,72,0,0
135.85,A,111.84,111.84,85.192,246.963,56,0,0
136.36,A,127.82,127.82,49.021,302.041,64,0,0
136.86,A,143.80,143.80,39.006,185.262,72,0,0
137.36,A,127.82,127.82,84.287,780.060,64,0,0
137.86,A,159.85,159.85,55.703,212.025,80,0,0
138.36,A,143.80,143.80,44.573,274.374,72,0,0
138.95,B,63.93,63.93,41.463,170.427,32,0,0
139.46,B,127.82,127.82,67.969,353.855,64,0,0
139.96,B,127.82,127.82,60.733,247.188,64,0,0
140.46,B,127.82,127.82,63.412,263.785,64,0,0
140.96,B,159.77,159.77,59.491,293.480,80,0,0
141.46,B,143.79,143.79,49.161,260.258,72,0,0
141.96,B,143.79,143.79,62.666,258.978,72,0,0
142.46,B,111.84,111.84,50.104,211.279,56,0,0
142.96,B,127.81,127.81,70.244,239.823,64,0,0
143.46,B,127.82,127.82,61.135,241.444,64,0,0
144.13,A,95.89,95.89,53.557,206.942,48,0,0
144.63,A,95.87,95.87,50.502,227.591,48,0,0
145.13,A,127.83,127.83,72.207,287.805,64,0,0
145.63,A,143.81,143.81,53.749,278.288,72,0,0
146.13,A,111.85,111.85,70.386,250.543,56,0,0
146.63,A,127.82,127.82,59.841,277.895,64,0,0
147.13,A,143.80,143.80,61.813,200.606,72,0,0
147.63,A,127.82,127.82,67.173,230.275,64,0,0
148.13,A,127.82,127.82,66.861,244.147,64,0,0
148.63,A,127.82,127.82,60.367,247.811,64,0,0
149.26,B,47.94,47.94,24.265,136.334,24,0,0
149.76,B,175.76,175.76,63.894,321.947,88,0,0
150.26,B,159.77,159.77,49.851,237.036,80,0,0
150.76,B,111.84,111.84,62.320,174.431,56,0,0
151.27,B,143.80,143.80,57.945,307.524,72,0,0
151.77,B,111.84,111.84,69.098,344.480,56,0,0
152.27,B,143.81,143.81,43.106,172.882,72,0,0
152.77,B,127.82,127.82,69.513,339.821,64,0,0
153.27,B,159.78,159.78,55.260,237.643,80,0,0
153.77,B,127.83,127.83,64.971,305.391,64,0,0
154.35,A,31.96,31.96,42.167,128.811,16,0,0
154.85,A,143.80,143.80,61.478,255.302,72,0,0
155.35,A,143.80,143.80,68.154,250.602,72,0,0
155.85,A,127.82,127.82,55.669,224.146,64,0,0
156.35,A,63.91,63.91,57.523,162.267,32,0,0
156.85,A,143.80,143.80,91.306,380.985,72,0,0
157.35,A,111.84,111.84,63.763,194.730,56,0,0
157.86,A,95.87,95.87,76.536,248.628,48,0,0
158.36,A,127.83,127.83,69.675,275.339,64,0,0
158.86,A,143.80,143.80,58.373,257.601,72,0,0
159.46,B,95.89,95.89,30.587,124.180,48,0,0
159.96,B,143.80,143.80,64.062,285.719,72,0,0
160.46,B,111.84,111.84,57.586,228.438,56,0,0
160.96,B,175.74,175.74,64.039,289.127,88,0,0
161.46,B,79.89,79.89,61.026,194.905,40,0,0
161.96,B,143.80,143.80,56.658,222.397,72,0,0
162.46,B,159.77,159.77,58.412,227.761,80,0,0
162.96,B,159.80,159.80,45.921,223.144,80,0,0
163.47,B,127.81,127.81,56.271,238.176,64,0,0
163.97,B,159.77,159.77,58.956,261.715,80,0,0
164.54,A,63.93,63.93,44.826,191.416,32,0,0
165.04,A,95.87,95.87,70.955,236.239,48,0,0
165.54,A,111.85,111.85,82.221,324.408,56,0,0
166.04,A,175.74,175.74,53.258,265.777,88,0,0
166.55,A,111.88,111.88,54.931,184.889,56,0,0
167.05,A,111.84,111.84,69.531,243.626,56,0,0
167.55,A,127.82,127.82,70.947,220.364,64,0,0
168.05,A,175.75,175.75,52.848,216.559,88,0,0
168.55,A,175.75,175.75,44.026,177.781,88,0,0
169.05,A,143.79,143.79,52.271,276.835,72,0,0
169.63,B,79.92,79.92,43.216,223.107,40,0,0
170.14,B,159.79,159.79,54.864,224.653,80,0,0
170.64,B,143.80,143.80,49.095,188.380,72,0,0
171.14,B,143.79,143.79,55.887,226.196,72,0,0
171.64,B,127.81,127.81,54.122,211.317,64,0,0
172.14,B,143.80,143.80,65.728,291.717,72,0,0
172.64,B,111.84,111.84,68.445,291.791,56,0,0
173.14,B,143.80,143.80,47.510,206.042,72,0,0
173.64,B,143.80,143.80,62.351,234.729,72,0,0
174.14,B,143.85,143.85,61.903,245.573,72,0,0
174.77,A,111.88,111.88,41.395,266.160,56,0,0
175.27,A,111.85,111.85,63.487,273.747,56,0,0
175.77,A,127.82,127.82,73.297,271.926,64,0,0
176.27,A,95.86,95.86,55.770,209.392,48,0,0
176.77,A,127.82,127.82,59.074,256.691,64,0,0
177.27,A,159.77,159.77,66.345,242.365,80,0,0
177.77,A,175.75,175.75,55.880,270.319,88,0,0
178.27,A,175.75,175.75,36.824,203.624,88,0,0
178.77,A,111.84,111.84,68.755,203.501,56,0,0
179.27,A,111.90,111.90,62.730,210.481,56,0,0
179.84,B,63.93,63.93,31.739,240.922,32,0,0
180.34,B,127.82,127.82,64.561,228.379,64,0,0
180.84,B,127.82,127.82,73.565,234.372,64,0,0
181.34,B,95.80,95.80,63.481,230.571,48,0,0
181.84,B,159.78,159.78,63.690,213.147,80,0,0
182.34,B,143.80,143.80,58.575,274.592,72,0,0
182.84,B,127.81,127.81,62.944,233.645,64,0,0
183.34,B,111.85,111.85,62.437,163.933,56,0,0
183.84,B,95.91,95.91,72.604,215.221,48,0,0
184.34,B,127.82,127.82,70.784,293.572,64,0,0
