Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
35.09,A,127.81,127.81,62.350,242.279,64,0,0
35.59,A,143.79,143.79,55.880,195.701,72,0,0
36.15,B,63.92,63.92,50.347,181.893,32,0,0
36.65,B,127.82,127.82,65.539,282.540,64,0,0
37.15,B,111.84,111.84,68.569,217.687,56,0,0
37.65,B,79.89,79.89,74.377,264.061,40,0,0
38.15,B,143.80,143.80,65.784,396.399,72,0,0
38.65,B,175.75,175.75,58.432,237.018,88,0,0
39.15,B,95.86,95.86,54.343,236.322,48,0,0
39.66,B,111.84,111.84,76.035,318.028,56,0,0
40.16,B,159.77,159.77,54.142,210.928,80,0,0
40.66,B,143.79,143.79,58.601,159.458,72,0,0
41.23,A,63.93,63.93,48.669,144.191,32,0,0
41.73,A,95.87,95.87,73.494,290.993,48,0,0
42.23,A,111.84,111.84,86.653,266.153,56,0,0
42.73,A,79.89,79.89,63.706,210.685,40,0,0
43.24,A,127.82,127.82,73.668,276.288,64,0,0
43.74,A,159.77,159.77,62.175,253.916,80,0,0
44.24,A,95.87,95.87,66.255,230.097,48,0,0
44.74,A,127.82,127.82,52.158,202.872,64,0,0
45.24,A,111.84,111.84,58.558,174.600,56,0,0
45.74,A,127.81,127.81,86.910,237.854,64,0,0
46.35,B,0.00,0.00,0.000,0.000,0,0,0
46.85,B,127.82,127.82,89.640,300.376,64,0,0
47.35,B,143.80,143.80,62.617,228.421,72,0,0
47.85,B,95.86,95.86,62.164,189.064,48,0,0
48.35,B,127.82,127.82,79.301,222.919,64,0,0
48.85,B,95.86,95.86,63.750,227.230,48,0,0
49.35,B,175.76,175.76,60.957,247.795,88,0,0
49.85,B,79.88,79.88,74.624,242.804,40,0,0
50.36,B,159.78,159.78,68.782,197.718,80,0,0
50.86,B,79.89,79.89,54.523,156.005,40,0,0
51.43,A,31.96,31.96,53.513,145.809,16,0,0
51.93,A,127.82,127.82,71.562,266.655,64,0,0
52.43,A,111.84,111.84,64.577,209.687,56,0,0
52.93,A,47.93,47.93,111.209,330.926,24,0,0
53.43,A,143.79,143.79,88.328,444.970,72,0,0
53.93,A,111.84,111.84,66.621,173.425,56,0,0
54.43,A,127.82,127.82,53.811,184.393,64,0,0
54.93,A,143.79,143.79,72.787,229.756,72,0,0
55.43,A,111.84,111.84,45.455,168.263,56,0,0
55.93,A,143.79,143.79,69.159,365.414,72,0,0
56.53,B,47.94,47.94,43.581,137.014,24,0,0
57.03,B,159.77,159.77,67.661,318.555,80,0,0
57.53,B,79.89,79.89,63.750,212.116,40,0,0
58.03,B,191.73,191.73,55.788,316.701,96,0,0
58.53,B,143.79,143.79,55.623,303.392,72,0,0
59.03,B,95.86,95.86,73.090,223.716,48,0,0
59.53,B,95.86,95.86,73.171,232.111,48,0,0
60.03,B,127.83,127.83,69.578,276.267,64,0,0
60.53,B,191.73,191.73,48.425,239.722,96,0,0
61.03,B,111.84,111.84,64.386,181.716,56,0,0
61.62,A,47.94,47.94,47.709,146.282,24,0,0
62.12,A,111.84,111.84,71.128,264.802,56,0,0
62.62,A,111.84,111.84,71.732,213.701,56,0,0
63.12,A,127.82,127.82,82.345,368.221,64,0,0
63.62,A,95.86,95.86,60.672,192.238,48,0,0
64.12,A,127.82,127.82,65.601,225.286,64,0,0
64.63,A,143.79,143.79,61.602,225.010,72,0,0
65.13,A,127.82,127.82,58.180,183.923,64,0,0
65.63,A,159.77,159.77,66.129,228.159,80,0,0
66.13,A,63.91,63.91,69.550,189.489,32,0,0
66.70,B,47.94,47.94,55.439,173.761,24,0,0
67.20,B,159.77,159.77,69.664,280.328,80,0,0
67.70,B,95.86,95.86,48.835,200.922,48,0,0
68.20,B,111.84,111.84,62.784,185.376,56,0,0
68.70,B,159.77,159.77,64.239,222.369,80,0,0
69.20,B,143.79,143.79,63.942,234.759,72,0,0
69.70,B,143.79,143.79,59.390,275.301,72,0,0
70.20,B,95.86,95.86,44.504,153.405,48,0,0
70.70,B,191.73,191.73,55.785,235.228,96,0,0
71.20,B,159.77,159.77,50.706,168.487,80,0,0
71.81,A,63.92,63.92,49.946,156.224,32,0,0
72.31,A,95.87,95.87,74.843,201.752,48,0,0
72.81,A,143.79,143.79,69.531,203.478,72,0,0
73.31,A,79.89,79.89,75.326,187.161,40,0,0
73.81,A,111.84,111.84,78.917,234.800,56,0,0
74.32,A,111.84,111.84,67.083,194.704,56,0,0
74.82,A,127.82,127.82,76.439,226.250,64,0,0
75.32,A,143.79,143.79,62.090,221.830,72,0,0
75.82,A,159.76,159.76,52.718,149.208,80,0,0
76.32,A,143.79,143.79,50.404,166.192,72,0,0
76.85,B,0.00,0.00,0.000,0.000,0,0,0
77.35,B,175.76,175.76,64.243,222.259,88,0,0
77.85,B,159.78,159.78,60.464,251.492,80,0,0
78.35,B,127.82,127.82,55.731,203.605,64,0,0
78.85,B,127.73,127.73,55.655,212.290,64,0,0
79.35,B,111.84,111.84,66.022,280.149,56,0,0
79.85,B,143.81,143.81,58.070,264.851,72,0,0
80.35,B,143.79,143.79,63.527,260.162,72,0,0
80.85,B,111.85,111.85,57.254,197.428,56,0,0
81.35,B,143.80,143.80,62.604,193.500,72,0,0
81.94,A,15.98,15.98,49.238,122.386,8,0,0
82.44,A,127.82,127.82,89.786,250.942,64,0,0
82.94,A,127.90,127.90,58.828,248.921,64,0,0
83.44,A,79.88,79.88,69.426,192.413,40,0,0
83.94,A,111.84,111.84,87.394,293.559,56,0,0
84.44,A,127.82,127.82,69.099,192.946,64,0,0
84.94,A,95.86,95.86,69.974,277.858,48,0,0
85.44,A,127.82,127.82,69.002,228.306,64,0,0
85.94,A,95.86,95.86,55.991,251.045,48,0,0
86.44,A,159.76,159.76,66.088,294.308,80,0,0
87.07,B,63.93,63.93,51.310,211.996,32,0,0
87.57,B,111.85,111.85,68.082,224.132,56,0,0
88.07,B,143.79,143.79,59.174,278.131,72,0,0
88.57,B,143.79,143.79,54.991,217.106,72,0,0
89.07,B,111.84,111.84,60.307,308.854,56,0,0
89.57,B,143.79,143.79,68.087,254.317,72,0,0
90.08,B,127.82,127.82,41.688,155.386,64,0,0
90.58,B,191.71,191.71,60.357,270.126,96,0,0
91.08,B,143.79,143.79,51.346,220.529,72,0,0
91.58,B,159.77,159.77,47.181,325.058,80,0,0
92.18,A,0.00,0.00,0.000,0.000,0,0,0
92.68,A,175.76,175.76,71.402,360.774,88,0,0
93.18,A,79.88,79.88,80.879,233.457,40,0,0
93.68,A,111.84,111.84,52.448,219.505,56,0,0
94.18,A,111.81,111.81,86.401,443.082,56,0,0
94.69,A,159.77,159.77,59.297,243.167,80,0,0
95.19,A,127.82,127.82,62.346,181.125,64,0,0
95.69,A,159.77,159.77,50.055,270.830,80,0,0
96.19,A,111.84,111.84,47.616,196.537,56,0,0
96.69,A,111.84,111.84,53.808,237.030,56,0,0
97.29,B,47.94,47.94,53.788,185.288,24,0,0
97.79,B,111.85,111.85,74.988,190.107,56,0,0
98.29,B,111.84,111.84,62.510,258.672,56,0,0
98.79,B,191.72,191.72,54.522,263.338,96,0,0
99.29,B,191.72,191.72,48.332,254.267,96,0,0
99.79,B,143.79,143.79,50.942,201.286,72,0,0
100.29,B,159.75,159.75,52.300,211.249,80,0,0
100.80,B,127.82,127.82,51.061,246.291,64,0,0
101.30,B,111.84,111.84,70.937,214.319,56,0,0
101.80,B,127.81,127.81,62.177,229.586,64,0,0
102.39,A,47.94,47.94,50.990,150.281,24,0,0
102.89,A,111.84,111.84,78.312,233.179,56,0,0
103.39,A,95.86,95.86,69.338,204.844,48,0,0
103.89,A,79.88,79.88,57.244,202.820,40,0,0
104.39,A,159.78,159.78,75.017,516.515,80,0,0
104.89,A,143.80,143.80,59.171,193.085,72,0,0
105.39,A,191.72,191.72,49.680,170.403,96,0,0
105.90,A,127.81,127.81,61.411,196.390,64,0,0
106.40,A,143.79,143.79,55.661,215.327,72,0,0
106.90,A,95.86,95.86,65.525,190.302,48,0,0
107.48,B,95.89,95.89,43.590,141.878,48,0,0
107.98,B,127.82,127.82,62.238,258.007,64,0,0
108.48,B,111.84,111.84,64.169,242.564,56,0,0
108.98,B,143.79,143.79,48.076,268.961,72,0,0
109.48,B,239.65,239.65,48.230,229.828,120,0,0
109.98,B,191.72,191.72,38.279,231.203,96,0,0
110.48,B,95.86,95.86,50.079,224.929,48,0,0
110.98,B,111.84,111.84,77.454,253.510,56,0,0
111.48,B,159.78,159.78,60.345,292.651,80,0,0
111.98,B,143.80,143.80,48.018,201.653,72,0,0
112.55,A,47.94,47.94,47.738,191.241,24,0,0
113.05,A,143.81,143.81,68.773,265.668,72,0,0
113.55,A,127.82,127.82,53.589,290.753,64,0,0
114.05,A,143.79,143.79,67.852,304.249,72,0,0
114.55,A,95.86,95.86,60.227,150.145,48,0,0
115.05,A,159.77,159.77,58.047,242.513,80,0,0
115.55,A,143.79,143.79,51.798,224.068,72,0,0
116.05,A,159.77,159.77,44.172,222.694,80,0,0
116.55,A,143.79,143.79,52.235,195.556,72,0,0
117.06,A,143.80,143.80,68.520,188.445,72,0,0
117.65,B,63.93,63.93,42.388,169.515,32,0,0
118.15,B,127.82,127.82,56.742,206.290,64,0,0
118.65,B,143.79,143.79,74.143,285.905,72,0,0
119.15,B,127.82,127.82,50.885,226.148,64,0,0
119.65,B,95.87,95.87,80.341,303.136,48,0,0
120.15,B,127.83,127.83,73.233,237.763,64,0,0
120.65,B,143.80,143.80,59.573,193.135,72,0,0
121.15,B,111.84,111.84,56.854,213.347,56,0,0
121.65,B,143.80,143.80,55.963,228.106,72,0,0
122.15,B,127.82,127.82,66.129,243.606,64,0,0
122.74,A,79.91,79.91,38.942,183.095,40,0,0
123.24,A,95.86,95.86,75.303,250.377,48,0,0
123.74,A,159.77,159.77,64.872,301.870,80,0,0
124.24,A,127.81,127.81,57.353,334.973,64,0,0
124.74,A,143.79,143.79,62.772,253.389,72,0,0
125.24,A,127.82,127.82,64.880,218.511,64,0,0
125.75,A,95.86,95.86,53.601,183.709,48,0,0
126.25,A,159.77,159.77,57.333,249.133,80,0,0
126.75,A,175.75,175.75,52.889,232.746,88,0,0
127.25,A,127.81,127.81,58.994,188.689,64,0,0
127.82,B,63.92,63.92,29.851,116.723,32,0,0
128.32,B,175.75,175.75,65.416,259.814,88,0,0
128.82,B,63.90,63.90,46.366,167.017,32,0,0
129.32,B,143.79,143.79,83.117,308.534,72,0,0
129.82,B,223.66,223.66,43.265,193.822,112,0,0
130.32,B,127.81,127.81,49.720,275.530,64,0,0
130.82,B,127.82,127.82,49.430,218.479,64,0,0
131.32,B,191.72,191.72,47.521,233.309,96,0,0
131.82,B,111.83,111.83,65.122,230.756,56,0,0
132.32,B,175.74,175.74,56.151,266.991,88,0,0
132.91,A,47.94,47.94,53.663,148.360,24,0,0
133.41,A,111.84,111.84,80.508,325.411,56,0,0
133.91,A,127.82,127.82,62.355,215.280,64,0,0
134.41,A,111.84,111.84,76.660,289.460,56,0,0
134.92,A,143.81,143.81,65.129,175.160,72,0,0
135.42,A,79.89,79.89,59.968,177.276,40,0,0
135.92,A,127.82,127.82,63.749,507.914,64,0,0
136.42,A,143.80,143.80,66.208,227.729,72,0,0
136.92,A,95.86,95.86,59.870,207.980,48,0,0
137.42,A,175.75,175.75,59.406,264.075,88,0,0
137.98,B,63.93,63.93,45.745,172.644,32,0,0
138.48,B,127.82,127.82,60.543,222.939,64,0,0
138.98,B,159.77,159.77,66.158,275.669,80,0,0
139.48,B,95.86,95.86,60.736,265.499,48,0,0
139.98,B,127.82,127.82,64.576,198.167,64,0,0
140.48,B,127.87,127.87,60.576,275.883,64,0,0
140.99,B,143.80,143.80,52.557,255.607,72,0,0
141.49,B,175.75,175.75,53.114,218.830,88,0,0
141.99,B,175.75,175.75,50.694,278.227,88,0,0
142.49,B,143.79,143.79,48.916,226.312,72,0,0
143.12,A,47.94,47.94,56.755,168.269,24,0,0
143.62,A,159.78,159.78,63.136,243.513,80,0,0
144.12,A,79.89,79.89,74.566,205.746,40,0,0
144.62,A,127.83,127.83,64.877,299.029,64,0,0
145.12,A,143.90,143.90,47.732,219.168,72,0,0
145.62,A,143.80,143.80,51.439,227.573,72,0,0
146.12,A,143.80,143.80,51.900,188.566,72,0,0
146.62,A,111.84,111.84,57.209,225.545,56,0,0
147.12,A,95.86,95.86,115.724,304.337,48,0,0
147.62,A,111.84,111.84,68.012,182.063,56,0,0
148.22,B,47.94,47.94,22.677,98.610,24,0,0
148.72,B,207.71,207.71,53.190,220.254,104,0,0
149.23,B,159.78,159.78,50.519,276.338,80,0,0
149.73,B,127.81,127.81,56.211,242.153,64,0,0
150.23,B,159.78,159.78,51.861,322.835,80,0,0
150.73,B,127.82,127.82,69.579,345.393,64,0,0
151.23,B,159.77,159.77,53.000,228.287,80,0,0
151.73,B,159.77,159.77,52.893,209.307,80,0,0
152.23,B,127.82,127.82,41.581,225.285,64,0,0
152.73,B,127.82,127.82,60.834,215.324,64,0,0
153.32,A,63.93,63.93,54.505,176.890,32,0,0
153.82,A,127.82,127.82,65.156,243.654,64,0,0
154.32,A,111.84,111.84,72.213,214.811,56,0,0
154.82,A,127.82,127.82,61.195,236.054,64,0,0
155.32,A,79.90,79.90,48.100,202.163,40,0,0
155.83,A,159.78,159.78,77.956,252.099,80,0,0
156.33,A,127.82,127.82,62.232,206.816,64,0,0
156.83,A,79.89,79.89,69.178,200.462,40,0,0
157.33,A,159.79,159.79,70.928,270.837,80,0,0
157.83,A,95.86,95.86,67.790,167.839,48,0,0
158.44,B,63.93,63.93,29.560,135.727,32,0,0
158.94,B,127.82,127.82,69.930,294.421,64,0,0
159.44,B,175.76,175.76,55.645,245.855,88,0,0
159.94,B,127.83,127.83,50.183,193.493,64,0,0
160.44,B,111.85,111.85,70.438,257.385,56,0,0
160.94,B,143.80,143.80,57.488,242.033,72,0,0
161.44,B,143.80,143.80,54.616,230.406,72,0,0
161.94,B,175.75,175.75,60.077,307.130,88,0,0
162.44,B,111.84,111.84,52.925,183.029,56,0,0
162.94,B,127.90,127.90,65.784,256.374,64,0,0
163.54,A,79.91,79.91,42.692,114.878,40,0,0
164.04,A,111.84,111.84,72.080,253.428,56,0,0
164.54,A,159.77,159.77,53.624,242.101,80,0,0
165.04,A,127.82,127.82,56.543,272.314,64,0,0
165.54,A,143.79,143.79,61.713,188.084,72,0,0
166.04,A,127.83,127.83,63.035,211.527,64,0,0
166.54,A,143.79,143.79,57.447,232.481,72,0,0
167.04,A,159.77,159.77,47.579,261.504,80,0,0
167.54,A,127.83,127.83,65.528,254.803,64,0,0
168.04,A,143.81,143.81,42.639,178.551,72,0,0
168.58,B,95.89,95.89,36.328,180.818,48,0,0
169.08,B,175.75,175.75,51.738,207.736,88,0,0
169.58,B,127.81,127.81,55.093,214.211,64,0,0
170.08,B,143.79,143.79,58.280,232.413,72,0,0
170.58,B,95.86,95.86,55.558,238.822,48,0,0
171.08,B,143.80,143.80,67.860,262.176,72,0,0
171.58,B,111.84,111.84,67.446,205.657,56,0,0
172.08,B,127.82,127.82,62.763,259.898,64,0,0
172.58,B,127.81,127.81,55.079,242.193,64,0,0
173.09,B,159.76,159.76,62.160,244.300,80,0,0
173.68,A,31.96,31.96,60.497,160.292,16,0,0
174.19,A,143.80,143.80,62.825,221.522,72,0,0
174.69,A,127.81,127.81,67.478,257.895,64,0,0
175.19,A,79.89,79.89,71.120,173.067,40,0,0
175.69,A,79.89,79.89,104.566,262.042,40,0,0
176.19,A,111.84,111.84,67.413,200.099,56,0,0
176.69,A,127.82,127.82,79.688,188.508,64,0,0
177.19,A,95.86,95.86,56.591,151.613,48,0,0
177.69,A,143.79,143.79,77.361,175.968,72,0,0
178.19,A,143.80,143.80,53.921,163.486,72,0,0
178.78,B,63.93,63.93,33.368,172.518,32,0,0
179.28,B,127.82,127.82,66.415,266.508,64,0,0
179.78,B,159.79,159.79,62.761,278.581,80,0,0
180.28,B,95.86,95.86,59.508,203.433,48,0,0
180.78,B,127.82,127.82,66.370,316.451,64,0,0
181.28,B,175.75,175.75,53.105,268.093,88,0,0
181.78,B,143.80,143.80,64.321,255.497,72,0,0
182.28,B,127.82,127.82,46.610,228.471,64,0,0
182.79,B,95.86,95.86,68.631,268.404,48,0,0
183.29,B,159.78,159.78,65.447,225.694,80,0,0
