Time_Sec,DB,StartId,IsReaccess,CumulativeCountForStartId
1.4516880512237549,A,6144,0,8
1.451725721359253,A,6144,0,3
1.4714937210083008,A,6400,0,7
1.471630334854126,A,6400,0,3
1.4716897010803223,A,6400,0,8
1.471773386001587,A,6400,0,2
1.4718656539916992,A,6400,0,1
1.4720029830932617,A,6400,0,4
1.4721577167510986,A,6400,0,6
1.5106213092803955,A,215060,1,1
1.529231071472168,A,251339,1,1
1.5359728336334229,A,202300,1,1
1.5363566875457764,A,6400,0,5
1.5976297855377197,A,157427,1,1
1.6057181358337402,A,6656,0,1
1.6058454513549805,A,6656,0,7
1.6059174537658691,A,6656,0,8
1.6059505939483643,A,6656,0,4
1.606015682220459,A,6656,0,6
1.6060528755187988,A,6656,0,3
1.606194019317627,A,6656,0,2
1.606327772140503,A,6656,0,5
1.6409964561462402,A,6912,0,1
1.6410977840423584,A,6912,0,8
1.641266107559204,A,6912,0,3
1.6415061950683594,A,6912,0,5
1.641688585281372,A,6912,0,4
1.6419188976287842,A,6912,0,6
1.6571650505065918,A,229269,1,1
1.6574008464813232,A,6912,0,7
1.6644737720489502,A,266042,1,1
1.6647374629974365,A,6912,0,2
1.6792891025543213,A,7168,0,2
1.6794209480285645,A,7168,0,3
1.6795446872711182,A,7168,0,8
1.679589033126831,A,7168,0,4
1.6796679496765137,A,7168,0,6
1.6798090934753418,A,7168,0,7
1.6934235095977783,A,197997,1,1
1.693821907043457,A,7168,0,5
1.7220604419708252,A,352125,1,1
1.7223443984985352,A,7168,0,1
1.737393856048584,A,7424,0,8
1.7375125885009766,A,7424,0,1
1.7376055717468262,A,7424,0,2
1.7376790046691895,A,7424,0,4
1.7377359867095947,A,7424,0,5
1.7378242015838623,A,7424,0,6
1.7378859519958496,A,7424,0,7
1.7379276752471924,A,7680,0,7
1.7379655838012695,A,7424,0,3
1.7380878925323486,A,7680,0,8
1.738236665725708,A,7680,0,1
1.7383997440338135,A,7680,0,2
1.7384412288665771,A,7680,0,3
1.7384839057922363,A,7680,0,4
1.7385377883911133,A,7680,0,5
1.7386054992675781,A,7680,0,6
1.7770180702209473,A,290293,1,1
1.804821252822876,A,7936,0,1
1.8049921989440918,A,7936,0,8
1.8050339221954346,A,7936,0,5
1.8051974773406982,A,7936,0,7
1.8053884506225586,A,7936,0,6
1.8054938316345215,A,7936,0,2
1.8056349754333496,A,7936,0,4
1.805769681930542,A,7936,0,3
1.8265025615692139,A,240729,1,1
1.8693604469299316,A,8192,0,1
1.8695478439331055,A,8192,0,7
1.86976957321167,A,8192,0,5
1.87003755569458,A,8192,0,4
1.870115041732788,A,8192,0,8
1.8702540397644043,A,8192,0,3
1.8703999519348145,A,8192,0,2
1.9299163818359375,A,235026,1,1
1.9354326725006104,A,294362,1,1
1.9358556270599365,A,8192,0,6
1.9432032108306885,A,229840,1,1
1.9537158012390137,A,8448,0,5
1.9539551734924316,A,8448,0,4
1.953995943069458,A,8448,0,1
1.954078197479248,A,8448,0,8
1.954139232635498,A,8448,0,2
1.9541807174682617,A,8448,0,6
1.954214096069336,A,8448,0,7
1.9543099403381348,A,8448,0,3
2.0172536373138428,A,209084,1,1
2.0431478023529053,A,222378,1,1
2.053807497024536,A,8704,0,2
2.053936719894409,A,8704,0,8
2.0539920330047607,A,8704,0,3
2.054075241088867,A,8704,0,5
2.054105520248413,A,8704,0,6
2.054149627685547,A,8704,0,4
2.0542213916778564,A,8704,0,1
2.054685592651367,A,282419,1,1
2.0644826889038086,A,312060,1,1
2.0799734592437744,A,8960,0,3
2.0801384449005127,A,8960,0,1
2.08031964302063,A,8960,0,4
2.0804176330566406,A,8960,0,8
2.080531597137451,A,8960,0,7
2.0806572437286377,A,8960,0,5
2.0807595252990723,A,8960,0,2
2.0916213989257812,A,117489,1,1
2.091862916946411,A,8704,0,7
2.144939422607422,A,289598,1,1
2.1454224586486816,A,8960,0,6
2.157248020172119,A,249894,1,1
2.2347381114959717,A,9216,0,5
2.2348945140838623,A,9216,0,3
2.2350549697875977,A,9216,0,6
2.2352042198181152,A,9216,0,4
2.2353479862213135,A,9216,0,7
2.23549222946167,A,9216,0,1
2.2356584072113037,A,9216,0,8
2.235691785812378,A,9216,0,2
2.278993606567383,A,9472,0,3
2.27923846244812,A,9472,0,2
2.2793469429016113,A,9472,0,7
2.279395341873169,A,9472,0,8
2.2794792652130127,A,9472,0,6
2.3071742057800293,A,211225,1,1
2.3184409141540527,A,243656,1,1
2.3189210891723633,A,9472,0,4
2.3494625091552734,A,230211,1,1
2.3498473167419434,A,9472,0,1
2.3722712993621826,A,181128,1,1
2.372532606124878,A,9472,0,5
2.3774049282073975,A,9728,0,5
2.3774657249450684,A,9728,0,8
2.37762451171875,A,9728,0,1
2.3779447078704834,A,9728,0,7
2.3780198097229004,A,9728,0,3
2.3782060146331787,A,9728,0,2
2.378425359725952,A,9728,0,6
2.389613389968872,A,250746,1,1
2.390026330947876,A,9728,0,4
2.3968594074249268,A,210749,1,1
2.4152963161468506,A,9984,0,4
2.415372610092163,A,9984,0,8
2.415508508682251,A,9984,0,5
2.4156179428100586,A,9984,0,6
2.41567063331604,A,10240,0,7
2.415698289871216,A,10240,0,2
2.415748357772827,A,9984,0,1
2.4157984256744385,A,10240,0,3
2.4158434867858887,A,9984,0,3
2.4159228801727295,A,9984,0,2
2.4161291122436523,A,10240,0,4
2.4161527156829834,A,10240,0,5
2.4162538051605225,A,10240,0,1
2.4163224697113037,A,10240,0,8
2.4764952659606934,A,215596,1,1
2.476907968521118,A,9984,0,7
2.477328300476074,A,10240,0,6
2.5288827419281006,A,286443,1,1
2.5671873092651367,A,316912,1,1
2.605529546737671,A,10496,0,6
2.6055748462677,A,10496,0,2
2.6056785583496094,A,10496,0,1
2.60575270652771,A,10496,0,5
2.606008768081665,A,10496,0,8
2.606241226196289,A,10496,0,3
2.6063523292541504,A,10496,0,4
2.6064908504486084,A,10496,0,7
2.634876251220703,A,229239,1,1
2.687605142593384,A,247578,1,1
2.6951308250427246,A,237912,1,1
2.7275583744049072,A,10752,0,3
2.7276062965393066,A,10752,0,4
2.727757692337036,A,10752,0,7
2.72799015045166,A,10752,0,2
2.728191375732422,A,10752,0,8
2.728459358215332,A,10752,0,6
2.7285187244415283,A,10752,0,5
2.728719711303711,A,10752,0,1
2.761326551437378,A,205214,1,1
2.7680857181549072,A,344349,1,1
2.819091320037842,A,235708,1,1
2.8319780826568604,A,11008,0,7
2.8321399688720703,A,11008,0,2
2.8324060440063477,A,11008,0,1
2.8326773643493652,A,11008,0,6
2.8327314853668213,A,11008,0,8
2.832782030105591,A,11008,0,3
2.833005905151367,A,11008,0,4
2.888150691986084,A,300407,1,1
2.8928329944610596,A,225972,1,1
2.931246757507324,A,282038,1,1
2.931683301925659,A,11008,0,5
2.960700750350952,A,11264,0,6
2.960897922515869,A,11264,0,2
2.960988998413086,A,11264,0,7
2.9611454010009766,A,11264,0,4
2.9611830711364746,A,11264,0,1
2.9613218307495117,A,11264,0,3
2.96140456199646,A,11264,0,8
2.9614412784576416,A,11264,0,5
3.002749443054199,A,11520,0,1
3.003005027770996,A,11520,0,7
3.0031237602233887,A,11520,0,6
3.003246545791626,A,11520,0,2
3.0032958984375,A,11520,0,8
3.003399133682251,A,11520,0,3
3.003507137298584,A,11520,0,5
3.003628969192505,A,11520,0,4
3.0305068492889404,A,257805,1,1
3.040722370147705,A,11776,0,8
3.040830612182617,A,11776,0,6
3.0409271717071533,A,11776,0,3
3.040982961654663,A,11776,0,2
3.041066884994507,A,11776,0,4
3.041203737258911,A,11776,0,1
3.041259527206421,A,11776,0,7
3.0800275802612305,A,315275,1,1
3.089139223098755,A,245791,1,1
3.092726945877075,A,243092,1,1
3.093170404434204,A,11776,0,5
3.113434314727783,A,12032,0,4
3.1134872436523438,A,12032,0,6
3.113534927368164,A,12032,0,7
3.1136913299560547,A,12032,0,1
3.1139700412750244,A,12032,0,8
3.114086389541626,A,12032,0,3
3.1407015323638916,A,199720,1,1
3.1500136852264404,A,246289,1,1
3.1502528190612793,A,12032,0,5
3.1777830123901367,A,277069,1,1
3.186516284942627,A,194235,1,1
3.1867589950561523,A,12032,0,2
3.1944518089294434,A,12288,0,1
3.194523811340332,A,12288,0,4
3.1945831775665283,A,12288,0,7
3.1946775913238525,A,12288,0,5
3.1947181224823,A,12288,0,8
3.1947522163391113,A,12288,0,3
3.194857597351074,A,12288,0,6
3.1949713230133057,A,12288,0,2
3.1953251361846924,A,256009,1,1
3.210264205932617,A,265657,1,1
3.2292721271514893,A,153889,1,1
3.255173444747925,A,300458,1,1
3.270138740539551,A,12544,0,5
3.27018666267395,A,12544,0,2
3.2702975273132324,A,12544,0,8
3.2703630924224854,A,12544,0,4
3.27044939994812,A,12544,0,7
3.2706265449523926,A,12800,0,4
3.270697832107544,A,12800,0,3
3.2707393169403076,A,12800,0,1
3.2708122730255127,A,12800,0,7
3.2942841053009033,A,302968,1,1
3.305850028991699,A,216851,1,1
3.306199312210083,A,12544,0,1
3.3064334392547607,A,12800,0,8
3.313938617706299,A,205780,1,1
3.3143715858459473,A,12800,0,6
3.339599132537842,A,263602,1,1
3.339982271194458,A,12544,0,6
3.340327262878418,A,12800,0,5
3.3538897037506104,A,260953,1,1
3.3573546409606934,A,13056,0,7
3.3574891090393066,A,13056,0,6
3.3575692176818848,A,13056,0,3
3.3576204776763916,A,13056,0,5
3.3576877117156982,A,13056,0,8
3.357722759246826,A,13056,0,4
3.3578438758850098,A,13056,0,1
3.367969274520874,A,290405,1,1
3.3955047130584717,A,313787,1,1
3.4191510677337646,A,323897,1,1
3.4194154739379883,A,12544,0,3
3.4196689128875732,A,12800,0,2
3.4199142456054688,A,13056,0,2
3.4406275749206543,A,13312,0,8
3.4406566619873047,A,13312,0,7
3.4408061504364014,A,13312,0,1
3.4409475326538086,A,13312,0,2
3.441084623336792,A,13312,0,3
3.4412624835968018,A,13312,0,4
3.4413650035858154,A,13312,0,5
3.4623138904571533,A,223731,1,1
3.46270751953125,A,13312,0,6
3.4889345169067383,A,260593,1,1
3.489454746246338,A,235040,1,1
3.514514923095703,A,161149,1,1
3.530595541000366,A,13568,0,5
3.530660629272461,A,13568,0,1
3.530733585357666,A,13568,0,2
3.530891180038452,A,13568,0,6
3.531090259552002,A,13568,0,8
3.5312278270721436,A,13568,0,7
3.552870750427246,A,154479,1,1
3.553112268447876,A,13568,0,3
3.579704999923706,A,235152,1,1
3.592345952987671,A,13824,0,3
3.592378616333008,A,13824,0,7
3.592458963394165,A,13824,0,4
3.59251070022583,A,13824,0,5
3.59257173538208,A,13824,0,6
3.592642307281494,A,13824,0,1
3.5926921367645264,A,13824,0,8
3.602006435394287,A,229919,1,1
3.6228690147399902,A,326360,1,1
3.623117446899414,A,13568,0,4
3.6233303546905518,A,13824,0,2
3.626408815383911,A,344288,1,1
3.6356866359710693,A,14080,0,1
3.6357481479644775,A,14080,0,6
3.635793924331665,A,14080,0,7
3.6358730792999268,A,14080,0,2
3.6359190940856934,A,14080,0,4
3.636056661605835,A,14080,0,5
3.6361546516418457,A,14080,0,8
3.6364152431488037,A,14080,0,3
3.6715097427368164,A,237290,1,1
3.6782186031341553,A,14336,0,6
3.678255081176758,A,14336,0,2
3.678426504135132,A,14336,0,8
3.6787874698638916,A,14336,0,3
3.6788601875305176,A,14336,0,5
3.678976535797119,A,14336,0,7
3.6790995597839355,A,14336,0,4
3.679349422454834,A,14336,0,1
3.7059195041656494,A,14592,0,6
3.7060775756835938,A,14592,0,3
3.7061069011688232,A,14592,0,5
3.706202268600464,A,14592,0,1
3.706282377243042,A,14592,0,8
3.706385612487793,A,14592,0,2
3.7064099311828613,A,14592,0,7
3.706507921218872,A,14592,0,4
3.7212884426116943,A,149706,1,1
3.729923725128174,A,243241,1,1
3.741190195083618,A,14848,0,1
3.7413811683654785,A,14848,0,7
3.741486072540283,A,14848,0,5
3.741623878479004,A,14848,0,6
3.74165940284729,A,14848,0,3
3.7417309284210205,A,14848,0,2
3.741777181625366,A,14848,0,8
3.7418816089630127,A,14848,0,4
3.779327154159546,A,15104,0,6
3.7794618606567383,A,15104,0,7
3.779508352279663,A,15104,0,4
3.7795822620391846,A,15104,0,2
3.779688835144043,A,15104,0,5
3.7797224521636963,A,15360,0,3
3.7798075675964355,A,15104,0,1
3.779932737350464,A,15360,0,4
3.7799692153930664,A,15360,0,1
3.7801921367645264,A,15360,0,8
3.780226945877075,A,15360,0,2
3.788397789001465,A,208990,1,1
3.788830518722534,A,15104,0,3
3.789696216583252,A,194252,1,1
3.7900550365448,A,15360,0,5
3.8013222217559814,A,15616,0,1
3.8013758659362793,A,15616,0,7
3.80151629447937,A,15616,0,4
3.8015589714050293,A,15616,0,8
3.8016843795776367,A,15616,0,3
3.80418062210083,A,250716,1,1
3.804471254348755,A,15104,0,8
3.804734230041504,A,15360,0,6
3.8137733936309814,A,235424,1,1
3.8140347003936768,A,15616,0,5
3.822150468826294,A,235003,1,1
3.822451114654541,A,15616,0,2
3.851395606994629,A,212096,1,1
3.879913091659546,A,224230,1,1
3.9041435718536377,A,15872,0,8
3.90419602394104,A,15872,0,5
3.904299020767212,A,15872,0,7
3.9044644832611084,A,15872,0,2
3.904534101486206,A,15872,0,4
3.9047505855560303,A,15872,0,1
3.9171876907348633,A,317244,1,1
3.91758394241333,A,15360,0,7
3.9178295135498047,A,15616,0,6
3.918031930923462,A,15872,0,6
3.9236552715301514,A,16128,0,1
3.923738956451416,A,16128,0,6
3.923779249191284,A,16128,0,5
3.9238245487213135,A,16128,0,2
3.9356770515441895,A,272294,1,1
3.936098575592041,A,16128,0,8
3.946380853652954,A,250617,1,1
3.94681453704834,A,15872,0,3
3.9472179412841797,A,16128,0,3
3.9722135066986084,A,149199,1,1
3.9786362648010254,A,16384,0,5
3.9788012504577637,A,16384,0,3
3.9788360595703125,A,16384,0,2
3.9916279315948486,A,191910,1,1
3.991894006729126,A,16128,0,4
4.005015134811401,A,316545,1,1
4.005329608917236,A,287607,1,1
4.005552291870117,A,16384,0,6
4.018137693405151,A,145082,1,1
4.018465757369995,A,16384,0,7
4.044159173965454,A,282990,1,1
4.044564962387085,A,16128,0,7
4.044995307922363,A,16384,0,4
4.050411701202393,A,155105,1,1
4.070986032485962,A,164790,1,1
4.071379661560059,A,16384,0,8
4.080824851989746,A,273264,1,1
4.091651916503906,A,185248,1,1
4.092019319534302,A,16384,0,1
4.123413562774658,A,370494,1,1
4.133868217468262,A,16640,0,4
4.133951663970947,A,16640,0,3
4.134055852890015,A,16640,0,1
4.134104251861572,A,16640,0,7
4.1341845989227295,A,16640,0,2
4.134247541427612,A,16640,0,8
4.134270191192627,A,16640,0,5
4.134500026702881,A,290355,1,1
4.153679132461548,A,16896,0,1
4.1538097858428955,A,16896,0,3
4.1539154052734375,A,16896,0,5
4.153941869735718,A,16896,0,8
4.154122591018677,A,16896,0,7
4.154228687286377,A,16896,0,6
4.166181564331055,A,207133,1,1
4.166400671005249,A,16640,0,6
4.166585445404053,A,16896,0,4
4.17729115486145,A,260822,1,1
4.179651498794556,A,284723,1,1
4.179865837097168,A,16896,0,2
4.1996166706085205,A,17152,0,6
4.199808597564697,A,17152,0,5
4.199867010116577,A,17152,0,4
4.199891805648804,A,17152,0,1
4.199993848800659,A,17152,0,2
4.200043201446533,A,17152,0,8
4.200111389160156,A,17152,0,3
4.200270414352417,A,17152,0,7
4.23582124710083,A,118780,1,1
4.276321887969971,A,17408,0,3
4.2765069007873535,A,17408,0,2
4.276576519012451,A,17408,0,6
4.27697491645813,A,17408,0,5
4.277205467224121,A,17408,0,1
4.282639265060425,A,227477,1,1
4.282921075820923,A,17408,0,8
4.299371719360352,A,251103,1,1
4.299740552902222,A,17408,0,4
4.323945045471191,A,285654,1,1
4.337429523468018,A,221025,1,1
4.352684020996094,A,17664,0,2
4.352801561355591,A,17664,0,5
4.352907419204712,A,17664,0,6
4.3529486656188965,A,17664,0,4
4.352987766265869,A,17664,0,1
4.353101015090942,A,17664,0,3
4.353246688842773,A,17664,0,8
4.353277683258057,A,17920,0,5
4.353395700454712,A,17920,0,1
4.353464603424072,A,17920,0,3
4.353539943695068,A,17920,0,4
4.353574991226196,A,17920,0,7
4.3635852336883545,A,266574,1,1
4.36399507522583,A,17408,0,7
4.370944023132324,A,256870,1,1
4.383398056030273,A,18176,0,4
4.383432626724243,A,18176,0,3
4.383596658706665,A,18176,0,2
4.383692979812622,A,18176,0,5
4.397367715835571,A,236985,1,1
4.418362379074097,A,305976,1,1
4.4188032150268555,A,17920,0,2
4.419217824935913,A,18176,0,1
4.428239345550537,A,284159,1,1
4.428625106811523,A,17664,0,7
4.461727619171143,A,170853,1,1
4.4622108936309814,A,221012,1,1
4.4626710414886475,A,17920,0,8
4.4630818367004395,A,18176,0,6
4.492065906524658,A,268680,1,1
4.5068371295928955,A,18432,0,2
4.5069262981414795,A,18432,0,3
4.507076978683472,A,18432,0,1
4.507117509841919,A,18432,0,5
4.507196664810181,A,18432,0,4
4.51427960395813,A,378426,1,1
4.521566867828369,A,18688,0,1
4.52164101600647,A,18688,0,3
4.524299144744873,A,145975,1,1
4.524580717086792,A,18688,0,8
4.539344549179077,A,181814,1,1
4.539770841598511,A,18688,0,4
4.553300380706787,A,289077,1,1
4.553585529327393,A,18176,0,7
4.5538084506988525,A,18432,0,6
4.567557096481323,A,253825,1,1
4.568005323410034,A,18688,0,2
4.583774566650391,A,332777,1,1
4.584200859069824,A,17920,0,6
4.584645986557007,A,18176,0,8
4.585038900375366,A,18432,0,7
4.585418224334717,A,18688,0,6
4.591349840164185,A,269681,1,1
4.591838598251343,A,18432,0,8
4.592251300811768,A,18688,0,7
4.639159917831421,A,18944,0,6
4.6391987800598145,A,18944,0,3
4.639238119125366,A,18944,0,5
4.639352798461914,A,18944,0,7
4.6394264698028564,A,18944,0,8
4.639500141143799,A,18944,0,1
4.65717887878418,A,19200,0,3
4.657247543334961,A,19200,0,2
4.6572935581207275,A,19200,0,6
4.6573545932769775,A,19200,0,8
4.65739107131958,A,19200,0,4
4.6593263149261475,A,244436,1,1
4.659759283065796,A,18944,0,2
4.687247037887573,A,178837,1,1
4.69775390625,A,273943,1,1
4.708343744277954,A,179626,1,1
4.708558797836304,A,19200,0,1
4.725255012512207,A,199977,1,1
4.725493669509888,A,19200,0,5
4.725803375244141,A,260883,1,1
4.730741262435913,A,19456,0,3
4.730806112289429,A,19456,0,4
4.730844497680664,A,19456,0,5
4.730954170227051,A,19456,0,7
4.731041193008423,A,19456,0,1
4.731145620346069,A,19456,0,2
4.741025447845459,A,191424,1,1
4.7413012981414795,A,19456,0,8
4.754114151000977,A,306765,1,1
4.7933878898620605,A,330753,1,1
4.793842077255249,A,191439,1,1
4.794122219085693,A,18688,0,5
4.794347286224365,A,18944,0,4
4.8650712966918945,A,217338,1,1
4.865605115890503,A,19200,0,7
4.866095781326294,A,19456,0,6
4.8686363697052,A,19712,0,1
4.869001150131226,A,19712,0,3
4.869213819503784,A,19712,0,6
4.869426488876343,A,19712,0,2
4.869472980499268,A,19712,0,4
4.869656324386597,A,19712,0,7
4.869733572006226,A,19712,0,5
4.869936227798462,A,19712,0,8
4.89422082901001,A,226051,1,1
4.900139331817627,A,19968,0,1
4.900219917297363,A,19968,0,5
4.900268316268921,A,19968,0,3
4.900418758392334,A,19968,0,4
4.900461196899414,A,19968,0,2
4.90054178237915,A,19968,0,7
4.900631666183472,A,19968,0,6
4.900740146636963,A,19968,0,8
4.911859512329102,A,20224,0,7
4.9119086265563965,A,20224,0,6
4.9119954109191895,A,20224,0,3
4.912031650543213,A,20224,0,4
4.912099599838257,A,20224,0,2
4.912135124206543,A,20224,0,1
4.912174224853516,A,20224,0,8
4.91229772567749,A,20224,0,5
4.912341117858887,A,20480,0,3
4.912392854690552,A,20480,0,7
4.912421464920044,A,20480,0,6
4.912534952163696,A,20480,0,1
