Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
53.46,A,143.79,143.79,86.614,274.371,72,0,0
53.96,A,127.82,127.82,68.803,217.225,64,0,0
54.46,A,143.79,143.79,51.263,171.366,72,0,0
54.96,A,127.82,127.82,54.903,206.798,64,0,0
55.46,A,143.79,143.79,56.461,272.462,72,0,0
55.96,A,143.79,143.79,56.993,221.056,72,0,0
56.53,B,63.93,63.93,49.595,178.505,32,0,0
57.03,B,159.78,159.78,63.871,273.818,80,0,0
57.53,B,95.94,95.94,50.513,202.926,48,0,0
58.03,B,143.80,143.80,56.422,321.964,72,0,0
58.53,B,143.80,143.80,70.003,279.981,72,0,0
59.03,B,95.87,95.87,60.519,214.417,48,0,0
59.53,B,191.73,191.73,51.838,261.817,96,0,0
60.03,B,111.84,111.84,58.336,214.923,56,0,0
60.53,B,127.87,127.87,66.753,255.031,64,0,0
61.04,B,159.77,159.77,61.888,202.710,80,0,0
61.60,A,63.93,63.93,37.267,135.040,32,0,0
62.10,A,143.80,143.80,65.436,291.734,72,0,0
62.60,A,111.84,111.84,65.614,233.679,56,0,0
63.11,A,111.84,111.84,59.370,199.157,56,0,0
63.61,A,127.81,127.81,77.501,260.253,64,0,0
64.11,A,143.79,143.79,69.235,280.732,72,0,0
64.61,A,127.82,127.82,54.247,234.844,64,0,0
65.11,A,127.82,127.82,55.609,235.761,64,0,0
65.61,A,111.84,111.84,57.202,239.285,56,0,0
66.11,A,175.75,175.75,55.740,232.778,88,0,0
66.70,B,47.95,47.95,60.187,186.615,24,0,0
67.20,B,159.77,159.77,64.254,237.247,80,0,0
67.70,B,143.79,143.79,53.286,305.072,72,0,0
68.20,B,95.86,95.86,63.500,160.626,48,0,0
68.70,B,111.84,111.84,65.981,237.979,56,0,0
69.20,B,127.82,127.82,73.048,251.391,64,0,0
69.70,B,127.82,127.82,57.122,164.716,64,0,0
70.20,B,143.80,143.80,60.030,203.341,72,0,0
70.70,B,159.77,159.77,58.991,161.498,80,0,0
71.20,B,127.82,127.82,53.877,209.331,64,0,0
71.77,A,15.98,15.98,50.577,81.122,8,0,0
72.27,A,111.84,111.84,87.479,298.297,56,0,0
72.77,A,127.82,127.82,69.267,211.442,64,0,0
73.27,A,127.82,127.82,59.794,243.282,64,0,0
73.77,A,111.84,111.84,63.225,240.964,56,0,0
74.27,A,127.82,127.82,69.443,277.788,64,0,0
74.78,A,127.82,127.82,67.742,223.630,64,0,0
75.28,A,127.82,127.82,58.823,232.806,64,0,0
75.78,A,223.68,223.68,42.108,184.410,112,0,0
76.28,A,127.82,127.82,53.368,159.029,64,0,0
76.87,B,31.96,31.96,53.726,119.196,16,0,0
77.37,B,175.75,175.75,56.556,236.122,88,0,0
77.87,B,111.84,111.84,71.428,297.936,56,0,0
78.37,B,143.80,143.80,61.414,259.867,72,0,0
78.87,B,127.81,127.81,40.155,244.828,64,0,0
79.37,B,143.79,143.79,63.146,233.824,72,0,0
79.87,B,175.75,175.75,60.664,269.216,88,0,0
80.37,B,143.79,143.79,46.108,196.202,72,0,0
80.87,B,159.91,159.91,50.685,182.111,80,0,0
81.38,B,111.84,111.84,57.866,222.487,56,0,0
81.96,A,0.00,0.00,0.000,0.000,0,0,0
82.46,A,175.76,175.76,68.107,332.940,88,0,0
82.96,A,159.77,159.77,47.093,208.134,80,0,0
83.46,A,143.80,143.80,50.614,213.914,72,0,0
83.96,A,127.81,127.81,65.944,222.049,64,0,0
84.46,A,63.91,63.91,103.299,214.554,32,0,0
84.96,A,127.82,127.82,69.628,272.536,64,0,0
85.46,A,127.82,127.82,64.594,294.458,64,0,0
85.96,A,111.84,111.84,73.254,255.077,56,0,0
86.46,A,143.79,143.79,66.052,183.182,72,0,0
87.09,B,63.92,63.92,32.916,164.574,32,0,0
87.59,B,143.80,143.80,65.185,266.283,72,0,0
88.09,B,111.84,111.84,61.441,215.320,56,0,0
88.59,B,143.80,143.80,68.022,222.802,72,0,0
89.09,B,111.84,111.84,64.100,230.771,56,0,0
89.59,B,143.79,143.79,61.072,215.039,72,0,0
90.09,B,143.79,143.79,53.617,234.168,72,0,0
90.59,B,127.81,127.81,54.863,152.532,64,0,0
91.09,B,127.81,127.81,68.379,206.432,64,0,0
91.59,B,111.84,111.84,55.313,187.248,56,0,0
92.12,A,31.96,31.96,49.916,120.729,16,0,0
92.62,A,127.82,127.82,77.078,230.756,64,0,0
93.12,A,111.84,111.84,66.611,250.348,56,0,0
93.62,A,159.74,159.74,63.676,293.437,80,0,0
94.12,A,111.84,111.84,53.340,210.827,56,0,0
94.63,A,127.82,127.82,63.092,205.434,64,0,0
95.13,A,143.79,143.79,61.025,219.034,72,0,0
95.63,A,159.77,159.77,45.696,204.882,80,0,0
96.13,A,111.84,111.84,43.616,179.685,56,0,0
96.63,A,143.79,143.79,85.578,451.985,72,0,0
97.22,B,15.98,15.98,46.677,122.456,8,0,0
97.72,B,175.76,175.76,64.457,338.471,88,0,0
98.22,B,95.87,95.87,60.759,248.125,48,0,0
98.72,B,207.71,207.71,56.572,239.904,104,0,0
99.22,B,159.77,159.77,37.764,226.899,80,0,0
99.72,B,111.90,111.90,58.648,249.764,56,0,0
100.22,B,159.77,159.77,55.627,311.971,80,0,0
100.72,B,127.80,127.80,54.682,179.912,64,0,0
101.22,B,143.79,143.79,72.767,231.491,72,0,0
101.73,B,127.81,127.81,54.059,189.598,64,0,0
102.36,A,47.94,47.94,49.305,161.918,24,0,0
102.86,A,79.89,79.89,74.831,238.243,40,0,0
103.36,A,127.82,127.82,76.715,262.049,64,0,0
103.86,A,159.77,159.77,64.107,315.246,80,0,0
104.36,A,159.77,159.77,55.043,251.105,80,0,0
104.86,A,127.82,127.82,57.189,235.170,64,0,0
105.36,A,127.82,127.82,50.500,231.689,64,0,0
105.87,A,127.82,127.82,55.473,251.443,64,0,0
106.37,A,111.84,111.84,75.202,218.392,56,0,0
106.87,A,143.80,143.80,57.607,196.274,72,0,0
107.44,B,111.87,111.87,43.329,169.875,56,0,0
107.95,B,95.86,95.86,48.149,257.756,48,0,0
108.45,B,143.80,143.80,74.778,234.535,72,0,0
108.95,B,175.90,175.90,48.796,311.943,88,0,0
109.45,B,143.80,143.80,41.554,181.597,72,0,0
109.95,B,159.78,159.78,56.652,229.299,80,0,0
110.45,B,191.72,191.72,47.273,244.499,96,0,0
110.95,B,111.84,111.84,56.696,234.648,56,0,0
111.45,B,79.88,79.88,76.503,289.169,40,0,0
111.95,B,159.77,159.77,65.744,275.980,80,0,0
112.56,A,63.93,63.93,48.768,158.041,32,0,0
113.06,A,111.84,111.84,71.415,254.522,56,0,0
113.56,A,127.82,127.82,60.333,298.766,64,0,0
114.06,A,127.82,127.82,71.169,439.454,64,0,0
114.56,A,79.88,79.88,70.930,263.652,40,0,0
115.06,A,111.84,111.84,67.514,208.579,56,0,0
115.56,A,143.78,143.78,79.036,255.612,72,0,0
116.06,A,159.77,159.77,43.689,184.179,80,0,0
116.56,A,127.82,127.82,48.242,167.497,64,0,0
117.07,A,95.87,95.87,91.336,281.911,48,0,0
117.61,B,111.87,111.87,47.020,235.045,56,0,0
118.11,B,127.82,127.82,47.571,247.470,64,0,0
118.61,B,95.86,95.86,73.460,354.358,48,0,0
119.11,B,143.80,143.80,74.858,258.906,72,0,0
119.61,B,47.94,47.94,70.445,234.827,24,0,0
120.11,B,111.84,111.84,90.289,238.767,56,0,0
120.61,B,159.78,159.78,59.475,216.268,80,0,0
121.11,B,127.82,127.82,66.279,315.586,64,0,0
121.61,B,111.85,111.85,59.630,163.509,56,0,0
122.11,B,127.82,127.82,63.972,190.382,64,0,0
122.70,A,63.93,63.93,43.210,182.969,32,0,0
123.20,A,111.83,111.83,62.092,249.905,56,0,0
123.70,A,175.76,175.76,64.071,251.404,88,0,0
124.20,A,127.82,127.82,48.326,218.352,64,0,0
124.70,A,111.84,111.84,66.768,253.769,56,0,0
125.20,A,95.87,95.87,68.397,265.477,48,0,0
125.70,A,127.86,127.86,78.443,245.332,64,0,0
126.20,A,143.80,143.80,60.242,243.894,72,0,0
126.70,A,175.75,175.75,60.226,223.689,88,0,0
127.20,A,127.82,127.82,48.944,171.368,64,0,0
127.83,B,79.90,79.90,39.131,181.804,40,0,0
128.33,B,143.80,143.80,63.246,208.531,72,0,0
128.83,B,111.84,111.84,64.395,264.307,56,0,0
129.34,B,143.79,143.79,63.649,269.336,72,0,0
129.84,B,159.77,159.77,49.140,219.224,80,0,0
130.34,B,159.77,159.77,58.692,318.551,80,0,0
130.84,B,175.73,175.73,40.809,193.479,88,0,0
131.34,B,143.79,143.79,42.576,202.318,72,0,0
131.84,B,127.81,127.81,64.327,237.551,64,0,0
132.34,B,143.80,143.80,62.172,270.396,72,0,0
132.92,A,47.95,47.95,46.518,156.292,24,0,0
133.42,A,111.84,111.84,68.981,219.551,56,0,0
133.92,A,127.82,127.82,69.283,268.629,64,0,0
134.42,A,127.82,127.82,75.137,317.639,64,0,0
134.92,A,95.86,95.86,69.973,195.146,48,0,0
135.42,A,111.85,111.85,66.662,237.113,56,0,0
135.92,A,127.86,127.86,73.001,372.586,64,0,0
136.42,A,111.84,111.84,58.578,167.428,56,0,0
136.92,A,159.77,159.77,62.937,201.966,80,0,0
137.42,A,111.85,111.85,58.465,200.920,56,0,0
137.99,B,95.88,95.88,45.911,233.769,48,0,0
138.49,B,95.86,95.86,66.780,258.454,48,0,0
138.99,B,111.84,111.84,69.243,195.034,56,0,0
139.49,B,175.75,175.75,54.565,283.196,88,0,0
139.99,B,111.84,111.84,53.641,234.151,56,0,0
140.49,B,175.75,175.75,62.182,242.050,88,0,0
140.99,B,143.79,143.79,54.135,259.386,72,0,0
141.49,B,127.82,127.82,54.985,277.494,64,0,0
141.99,B,95.87,95.87,69.595,193.845,48,0,0
142.49,B,175.75,175.75,50.885,205.500,88,0,0
143.06,A,47.94,47.94,51.128,128.862,24,0,0
143.56,A,127.81,127.81,57.999,244.801,64,0,0
144.06,A,143.80,143.80,76.238,279.350,72,0,0
144.56,A,127.81,127.81,60.674,214.489,64,0,0
145.07,A,111.84,111.84,66.152,299.399,56,0,0
145.57,A,111.84,111.84,59.716,203.782,56,0,0
146.07,A,175.74,175.74,57.405,213.660,88,0,0
146.57,A,127.81,127.81,59.900,267.879,64,0,0
147.07,A,111.84,111.84,58.930,213.727,56,0,0
147.57,A,111.84,111.84,72.532,251.438,56,0,0
148.17,B,47.94,47.94,46.770,149.945,24,0,0
148.67,B,175.76,175.76,55.149,276.465,88,0,0
149.17,B,159.76,159.76,51.919,211.390,80,0,0
149.67,B,143.79,143.79,52.264,204.853,72,0,0
150.17,B,143.79,143.79,53.203,240.528,72,0,0
150.67,B,175.74,175.74,55.386,219.231,88,0,0
151.17,B,127.82,127.82,64.085,227.896,64,0,0
151.67,B,143.79,143.79,45.123,186.676,72,0,0
152.17,B,127.82,127.82,56.416,227.194,64,0,0
152.67,B,127.82,127.82,66.269,264.152,64,0,0
153.30,A,63.92,63.92,57.383,178.488,32,0,0
153.80,A,95.87,95.87,69.899,235.782,48,0,0
154.31,A,111.84,111.84,73.975,227.397,56,0,0
154.81,A,111.84,111.84,79.202,223.732,56,0,0
155.31,A,127.82,127.82,62.295,232.625,64,0,0
155.81,A,95.86,95.86,75.716,403.034,48,0,0
156.31,A,111.84,111.84,71.581,225.951,56,0,0
156.81,A,127.82,127.82,68.226,223.955,64,0,0
157.31,A,127.82,127.82,52.069,192.609,64,0,0
157.81,A,111.84,111.84,72.740,159.241,56,0,0
158.40,B,79.91,79.91,42.695,186.435,40,0,0
158.90,B,127.82,127.82,63.873,295.681,64,0,0
159.40,B,159.77,159.77,50.248,228.129,80,0,0
159.90,B,95.86,95.86,66.939,283.485,48,0,0
160.40,B,159.78,159.78,68.803,327.431,80,0,0
160.90,B,111.84,111.84,57.798,199.201,56,0,0
161.41,B,159.77,159.77,49.359,230.505,80,0,0
161.91,B,159.77,159.77,54.426,251.670,80,0,0
162.41,B,143.80,143.80,61.278,219.480,72,0,0
162.91,B,127.82,127.82,54.639,247.321,64,0,0
163.48,A,63.92,63.92,50.367,188.983,32,0,0
163.98,A,95.87,95.87,72.977,249.274,48,0,0
164.48,A,143.79,143.79,71.218,297.148,72,0,0
164.98,A,143.79,143.79,47.930,197.029,72,0,0
165.48,A,111.83,111.83,74.250,300.256,56,0,0
165.98,A,127.81,127.81,48.163,191.838,64,0,0
166.48,A,159.77,159.77,67.842,324.538,80,0,0
166.99,A,127.82,127.82,58.453,185.644,64,0,0
167.49,A,175.75,175.75,53.002,236.820,88,0,0
167.99,A,111.85,111.85,45.277,188.796,56,0,0
168.55,B,79.91,79.91,41.563,177.332,40,0,0
169.05,B,175.75,175.75,60.475,208.409,88,0,0
169.55,B,127.82,127.82,44.760,165.892,64,0,0
170.05,B,127.82,127.82,57.554,251.602,64,0,0
170.55,B,111.84,111.84,61.603,208.480,56,0,0
171.06,B,159.78,159.78,65.793,266.495,80,0,0
171.56,B,95.86,95.86,57.308,206.362,48,0,0
172.06,B,143.80,143.80,73.899,275.174,72,0,0
172.56,B,111.85,111.85,57.312,323.583,56,0,0
173.06,B,143.80,143.80,64.032,292.720,72,0,0
173.63,A,31.96,31.96,50.493,107.964,16,0,0
174.13,A,143.80,143.80,66.871,228.865,72,0,0
174.63,A,95.95,95.95,70.917,192.497,48,0,0
175.14,A,111.85,111.85,89.768,305.931,56,0,0
175.64,A,47.93,47.93,91.761,217.980,24,0,0
176.14,A,143.80,143.80,73.913,324.489,72,0,0
176.64,A,127.83,127.83,71.157,241.028,64,0,0
177.14,A,95.86,95.86,71.440,166.004,48,0,0
177.64,A,95.86,95.86,75.411,202.954,48,0,0
178.14,A,143.80,143.80,62.059,206.193,72,0,0
178.76,B,79.91,79.91,25.589,157.979,40,0,0
179.26,B,127.83,127.83,61.439,214.585,64,0,0
179.76,B,127.81,127.81,68.696,230.114,64,0,0
180.27,B,127.82,127.82,64.904,274.505,64,0,0
180.77,B,143.79,143.79,54.022,219.434,72,0,0
181.27,B,143.91,143.91,64.831,223.662,72,0,0
181.77,B,143.80,143.80,57.774,266.391,72,0,0
182.27,B,111.84,111.84,54.735,175.700,56,0,0
182.77,B,127.82,127.82,64.479,229.568,64,0,0
183.27,B,175.76,175.76,57.342,246.537,88,0,0
