Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
110.21,B,143.80,143.80,46.440,228.054,72,0,0
110.71,B,127.83,127.83,62.732,179.333,64,0,0
111.21,B,127.83,127.83,59.590,255.798,64,0,0
111.71,B,159.79,159.79,56.810,285.236,80,0,0
112.21,B,95.87,95.87,75.628,243.125,48,0,0
112.71,B,79.89,79.89,67.072,189.478,40,0,0
113.28,A,31.96,31.96,55.743,156.753,16,0,0
113.78,A,143.80,143.80,66.262,261.630,72,0,0
114.28,A,127.81,127.81,50.985,191.698,64,0,0
114.78,A,127.82,127.82,72.677,241.198,64,0,0
115.29,A,143.79,143.79,55.282,268.220,72,0,0
115.79,A,175.74,175.74,49.083,246.803,88,0,0
116.29,A,127.82,127.82,60.094,306.518,64,0,0
116.79,A,143.79,143.79,57.694,253.667,72,0,0
117.29,A,127.82,127.82,64.671,374.392,64,0,0
117.79,A,127.82,127.82,48.845,198.510,64,0,0
118.39,B,79.91,79.91,47.960,170.617,40,0,0
118.89,B,95.86,95.86,64.784,208.566,48,0,0
119.39,B,111.84,111.84,81.142,255.331,56,0,0
119.89,B,111.85,111.85,82.886,223.013,56,0,0
120.39,B,79.89,79.89,71.256,221.217,40,0,0
120.89,B,127.82,127.82,77.931,249.105,64,0,0
121.39,B,95.86,95.86,68.349,265.513,48,0,0
121.89,B,127.82,127.82,61.899,217.515,64,0,0
122.40,B,127.82,127.82,72.079,215.660,64,0,0
122.90,B,127.82,127.82,73.766,248.724,64,0,0
123.48,A,47.95,47.95,29.181,159.584,24,0,0
123.98,A,175.75,175.75,61.459,255.147,88,0,0
124.48,A,159.77,159.77,54.979,191.440,80,0,0
124.98,A,127.82,127.82,52.595,204.821,64,0,0
125.48,A,127.92,127.92,57.208,257.795,64,0,0
125.98,A,111.85,111.85,64.012,301.249,56,0,0
126.48,A,127.82,127.82,66.475,235.165,64,0,0
126.98,A,143.80,143.80,54.725,324.611,72,0,0
127.48,A,111.84,111.84,75.992,243.042,56,0,0
127.98,A,175.75,175.75,53.352,261.575,88,0,0
128.59,B,47.94,47.94,38.368,113.864,24,0,0
129.09,B,175.75,175.75,65.531,271.887,88,0,0
129.59,B,31.95,31.95,56.412,127.270,16,0,0
130.09,B,127.83,127.83,84.107,301.423,64,0,0
130.59,B,159.75,159.75,60.691,296.142,80,0,0
131.09,B,111.84,111.84,71.496,248.355,56,0,0
131.59,B,175.73,175.73,53.067,245.231,88,0,0
132.09,B,175.75,175.75,44.165,172.757,88,0,0
132.59,B,111.84,111.84,56.619,201.166,56,0,0
133.09,B,127.82,127.82,59.900,230.044,64,0,0
133.73,A,63.93,63.93,45.512,138.568,32,0,0
134.23,A,111.84,111.84,71.432,228.649,56,0,0
134.73,A,79.89,79.89,61.891,180.703,40,0,0
135.23,A,127.82,127.82,75.845,368.551,64,0,0
135.73,A,143.79,143.79,70.987,259.597,72,0,0
136.23,A,127.81,127.81,65.348,229.537,64,0,0
136.73,A,159.77,159.77,51.267,310.152,80,0,0
137.23,A,159.76,159.76,49.691,221.505,80,0,0
137.73,A,127.81,127.81,47.317,187.478,64,0,0
138.23,A,159.76,159.76,59.366,266.725,80,0,0
138.85,B,63.92,63.92,53.645,150.878,32,0,0
139.35,B,111.85,111.85,65.698,341.293,56,0,0
139.85,B,95.87,95.87,88.638,403.797,48,0,0
140.35,B,95.87,95.87,82.883,404.495,48,0,0
140.85,B,127.82,127.82,66.409,239.491,64,0,0
141.36,B,31.95,31.95,73.942,204.241,16,0,0
141.86,B,0.00,0.00,0.000,0.000,0,0,0
142.36,B,15.98,15.98,185.341,91.868,8,0,0
142.86,B,15.98,15.98,241.939,102.192,8,0,0
143.36,B,47.93,47.93,283.767,1586.901,24,0,0
144.11,A,79.91,79.91,47.045,168.892,40,0,0
144.61,A,111.84,111.84,55.164,291.992,56,0,0
145.11,A,95.86,95.86,85.397,339.594,48,0,0
145.61,A,159.78,159.78,58.411,211.060,80,0,0
146.11,A,143.80,143.80,48.929,242.061,72,0,0
146.61,A,159.77,159.77,47.872,178.359,80,0,0
147.11,A,111.84,111.84,91.131,246.198,56,0,0
147.61,A,127.81,127.81,63.338,289.101,64,0,0
148.11,A,95.86,95.86,71.047,231.574,48,0,0
148.61,A,111.84,111.84,69.861,219.038,56,0,0
149.22,B,79.91,79.91,48.681,199.030,40,0,0
149.72,B,143.79,143.79,55.299,221.562,72,0,0
150.22,B,143.80,143.80,53.337,239.036,72,0,0
150.72,B,111.84,111.84,67.516,237.135,56,0,0
151.22,B,159.78,159.78,57.878,315.140,80,0,0
151.72,B,111.84,111.84,67.717,265.039,56,0,0
152.23,B,159.82,159.82,60.540,228.951,80,0,0
152.73,B,143.79,143.79,45.383,225.786,72,0,0
153.23,B,111.84,111.84,80.573,260.490,56,0,0
153.73,B,95.87,95.87,67.918,243.333,48,0,0
154.31,A,63.93,63.93,53.698,175.397,32,0,0
154.81,A,95.87,95.87,71.933,256.290,48,0,0
155.31,A,143.80,143.80,58.142,251.559,72,0,0
155.81,A,111.84,111.84,69.067,238.663,56,0,0
156.31,A,95.87,95.87,80.643,337.632,48,0,0
156.81,A,127.82,127.82,75.331,208.658,64,0,0
157.31,A,143.79,143.79,47.365,219.147,72,0,0
157.81,A,79.89,79.89,75.830,235.869,40,0,0
158.31,A,143.80,143.80,79.284,267.442,72,0,0
158.81,A,111.84,111.84,57.965,190.652,56,0,0
159.41,B,79.91,79.91,47.605,219.540,40,0,0
159.91,B,95.87,95.87,64.324,183.437,48,0,0
160.41,B,159.77,159.77,51.813,198.484,80,0,0
160.91,B,127.81,127.81,73.361,441.856,64,0,0
161.41,B,127.79,127.79,65.611,270.857,64,0,0
161.92,B,175.75,175.75,51.923,346.575,88,0,0
162.42,B,127.81,127.81,50.889,184.545,64,0,0
162.92,B,143.79,143.79,49.764,181.888,72,0,0
163.42,B,159.77,159.77,58.992,237.434,80,0,0
163.92,B,127.81,127.81,63.975,224.655,64,0,0
164.48,A,47.94,47.94,43.551,164.491,24,0,0
164.98,A,95.87,95.87,62.853,250.847,48,0,0
165.48,A,175.75,175.75,68.481,319.669,88,0,0
165.98,A,111.84,111.84,51.933,262.873,56,0,0
166.49,A,143.80,143.80,71.643,390.942,72,0,0
166.99,A,127.81,127.81,54.526,233.984,64,0,0
167.49,A,143.80,143.80,58.676,227.057,72,0,0
167.99,A,159.77,159.77,51.744,203.594,80,0,0
168.49,A,159.77,159.77,46.491,199.919,80,0,0
168.99,A,159.77,159.77,63.780,235.157,80,0,0
169.58,B,63.93,63.93,39.968,167.793,32,0,0
170.08,B,207.71,207.71,52.257,252.070,104,0,0
170.58,B,111.84,111.84,50.283,233.475,56,0,0
171.08,B,127.82,127.82,56.271,235.316,64,0,0
171.58,B,159.78,159.78,55.059,294.031,80,0,0
172.08,B,95.86,95.86,64.242,254.249,48,0,0
172.58,B,127.94,127.94,91.313,363.449,64,0,0
173.08,B,127.82,127.82,63.497,196.469,64,0,0
173.58,B,143.80,143.80,42.703,269.329,72,0,0
174.08,B,143.79,143.79,68.947,223.365,72,0,0
174.66,A,15.98,15.98,59.673,95.742,8,0,0
175.16,A,143.80,143.80,72.494,258.075,72,0,0
175.66,A,111.84,111.84,72.904,224.839,56,0,0
176.16,A,63.91,63.91,79.560,223.453,32,0,0
176.66,A,111.84,111.84,79.511,221.325,56,0,0
177.16,A,111.84,111.84,82.779,283.211,56,0,0
177.66,A,143.80,143.80,71.660,225.551,72,0,0
178.17,A,111.84,111.84,60.307,232.877,56,0,0
178.67,A,111.84,111.84,67.248,237.607,56,0,0
179.17,A,95.86,95.86,69.356,269.220,48,0,0
179.73,B,63.93,63.93,28.878,142.692,32,0,0
180.23,B,127.82,127.82,79.837,283.238,64,0,0
180.73,B,159.77,159.77,52.322,218.685,80,0,0
181.24,B,63.91,63.91,62.420,301.007,32,0,0
181.74,B,175.75,175.75,68.258,282.996,88,0,0
182.24,B,143.80,143.80,53.718,224.343,72,0,0
182.74,B,143.79,143.79,58.307,268.663,72,0,0
183.24,B,95.86,95.86,69.031,263.219,48,0,0
183.74,B,111.84,111.84,72.259,238.065,56,0,0
184.24,B,111.84,111.84,66.658,261.292,56,0,0
