Time_Sec,Active_DB,Throughput_MBps,OpsPerSec,LatencyAvg_ms,LatencyP99_ms,LatencySamples,ConnectErrors,IoErrors
35.82,A,127.83,127.83,79.115,205.861,64,0,0
36.49,B,31.96,31.96,58.431,209.981,16,0,0
36.99,B,111.87,111.87,80.317,216.833,56,0,0
37.49,B,95.87,95.87,70.287,228.110,48,0,0
37.99,B,111.85,111.85,88.316,246.556,56,0,0
38.49,B,95.87,95.87,76.142,213.127,48,0,0
38.99,B,127.83,127.83,72.314,235.823,64,0,0
39.49,B,127.83,127.83,60.451,225.594,64,0,0
39.99,B,111.85,111.85,69.137,233.591,56,0,0
40.49,B,95.87,95.87,71.543,212.871,48,0,0
40.99,B,79.89,79.89,90.476,241.787,40,0,0
41.54,A,47.94,47.94,50.696,181.083,24,0,0
42.04,A,95.87,95.87,70.353,204.316,48,0,0
42.54,A,111.85,111.85,102.777,222.370,56,0,0
43.04,A,79.90,79.90,76.519,184.197,40,0,0
43.54,A,79.89,79.89,81.256,173.637,40,0,0
44.04,A,143.80,143.80,72.574,224.034,72,0,0
44.54,A,111.85,111.85,66.682,226.094,56,0,0
45.04,A,127.83,127.83,74.902,190.214,64,0,0
45.54,A,111.85,111.85,55.198,162.253,56,0,0
46.05,A,79.89,79.89,73.454,206.375,40,0,0
46.63,B,0.00,0.00,0.000,0.000,0,0,0
47.14,B,111.85,111.85,99.677,261.521,56,0,0
47.64,B,79.90,79.90,78.919,189.019,40,0,0
48.14,B,111.85,111.85,76.005,221.742,56,0,0
48.64,B,111.85,111.85,85.132,285.769,56,0,0
49.14,B,95.86,95.86,70.904,169.945,48,0,0
49.64,B,127.82,127.82,71.984,195.256,64,0,0
50.14,B,111.84,111.84,62.743,166.235,56,0,0
50.64,B,159.78,159.78,64.815,217.356,80,0,0
51.14,B,79.90,79.90,71.159,240.152,40,0,0
51.71,A,0.00,0.00,0.000,0.000,0,0,0
52.21,A,95.87,95.87,83.364,232.474,48,0,0
52.71,A,95.86,95.86,98.980,252.188,48,0,0
53.21,A,127.83,127.83,73.971,236.060,64,0,0
53.71,A,111.85,111.85,69.095,210.090,56,0,0
54.21,A,127.82,127.82,68.008,222.646,64,0,0
54.71,A,111.84,111.84,71.069,221.755,56,0,0
55.22,A,159.78,159.78,61.774,190.603,80,0,0
55.72,A,95.86,95.86,54.742,182.780,48,0,0
56.22,A,143.78,143.78,71.232,201.768,72,0,0
56.78,B,15.98,15.98,33.039,68.204,8,0,0
57.28,B,143.82,143.82,83.314,264.229,72,0,0
57.78,B,95.87,95.87,48.831,173.675,48,0,0
58.28,B,127.82,127.82,66.944,258.692,64,0,0
58.78,B,95.86,95.86,85.693,231.677,48,0,0
59.28,B,127.87,127.87,77.082,270.142,64,0,0
59.78,B,143.80,143.80,49.862,159.126,72,0,0
60.28,B,95.87,95.87,71.815,299.092,48,0,0
60.78,B,95.86,95.86,80.604,614.755,48,0,0
61.28,B,127.82,127.82,73.782,224.397,64,0,0
61.89,A,47.94,47.94,46.808,137.231,24,0,0
62.39,A,143.80,143.80,71.517,268.367,72,0,0
62.90,A,63.91,63.91,76.726,174.273,32,0,0
63.40,A,127.83,127.83,86.931,275.747,64,0,0
63.90,A,63.91,63.91,79.265,234.182,32,0,0
64.40,A,111.85,111.85,75.378,235.503,56,0,0
64.90,A,143.80,143.80,68.072,224.329,72,0,0
65.40,A,127.82,127.82,67.682,194.320,64,0,0
65.90,A,143.80,143.80,61.671,197.428,72,0,0
66.40,A,95.87,95.87,64.334,205.694,48,0,0
66.97,B,15.98,15.98,45.587,88.048,8,0,0
67.47,B,143.81,143.81,74.223,202.258,72,0,0
67.97,B,143.80,143.80,60.137,246.180,72,0,0
68.47,B,111.84,111.84,70.870,152.885,56,0,0
68.97,B,79.89,79.89,83.525,239.599,40,0,0
69.48,B,127.83,127.83,71.768,204.078,64,0,0
69.98,B,95.88,95.88,75.047,200.336,48,0,0
70.48,B,143.80,143.80,68.763,223.623,72,0,0
70.98,B,95.86,95.86,54.592,169.605,48,0,0
71.48,B,127.82,127.82,75.205,163.646,64,0,0
72.07,A,31.96,31.96,49.811,158.824,16,0,0
72.57,A,127.83,127.83,76.214,199.921,64,0,0
73.07,A,127.83,127.83,66.911,194.141,64,0,0
73.57,A,95.87,95.87,60.226,211.384,48,0,0
74.07,A,127.83,127.83,73.411,192.841,64,0,0
74.57,A,143.80,143.80,74.606,198.311,72,0,0
75.07,A,111.85,111.85,63.900,196.393,56,0,0
75.57,A,95.87,95.87,64.719,167.480,48,0,0
76.07,A,159.78,159.78,59.655,176.155,80,0,0
76.58,A,111.85,111.85,49.184,162.651,56,0,0
77.14,B,15.98,15.98,59.867,112.797,8,0,0
77.64,B,111.85,111.85,92.693,235.679,56,0,0
78.14,B,159.78,159.78,55.441,223.324,80,0,0
78.64,B,111.84,111.84,63.411,197.067,56,0,0
79.14,B,111.85,111.85,68.347,248.543,56,0,0
79.64,B,127.83,127.83,70.382,212.418,64,0,0
80.14,B,95.87,95.87,46.162,145.986,48,0,0
80.64,B,127.83,127.83,86.234,237.784,64,0,0
81.14,B,159.78,159.78,56.391,171.229,80,0,0
81.64,B,127.82,127.82,59.409,199.929,64,0,0
82.24,A,0.00,0.00,0.000,0.000,0,0,0
82.74,A,127.84,127.84,92.662,208.998,64,0,0
83.24,A,95.87,95.87,65.009,197.523,48,0,0
83.74,A,95.88,95.88,88.999,202.058,48,0,0
84.24,A,127.83,127.83,72.122,251.841,64,0,0
84.74,A,95.88,95.88,64.189,178.950,48,0,0
85.24,A,143.80,143.80,63.509,176.716,72,0,0
85.74,A,127.82,127.82,74.725,217.839,64,0,0
86.24,A,95.86,95.86,75.096,231.792,48,0,0
86.75,A,79.89,79.89,76.389,188.558,40,0,0
87.35,B,79.91,79.91,44.214,182.495,40,0,0
87.85,B,79.89,79.89,82.335,213.113,40,0,0
88.35,B,127.83,127.83,70.339,187.158,64,0,0
88.85,B,127.83,127.83,68.152,209.418,64,0,0
89.35,B,63.91,63.91,73.733,167.156,32,0,0
89.85,B,127.82,127.82,89.959,215.621,64,0,0
90.35,B,111.85,111.85,66.892,174.008,56,0,0
90.85,B,159.78,159.78,50.280,192.581,80,0,0
91.35,B,127.82,127.82,58.675,245.014,64,0,0
91.85,B,111.85,111.85,68.541,210.501,56,0,0
92.41,A,31.96,31.96,44.817,121.997,16,0,0
92.91,A,95.87,95.87,79.451,229.739,48,0,0
93.41,A,111.85,111.85,84.552,276.978,56,0,0
93.91,A,95.87,95.87,81.898,240.051,48,0,0
94.41,A,159.79,159.79,65.890,226.888,80,0,0
94.91,A,95.83,95.83,61.416,187.329,48,0,0
95.41,A,111.83,111.83,74.726,199.266,56,0,0
95.91,A,127.82,127.82,68.256,323.718,64,0,0
96.41,A,111.85,111.85,54.997,219.659,56,0,0
96.92,A,143.80,143.80,62.014,220.585,72,0,0
97.52,B,15.98,15.98,44.070,127.307,8,0,0
98.02,B,111.85,111.85,79.040,217.645,56,0,0
98.52,B,111.85,111.85,71.877,168.280,56,0,0
99.02,B,159.77,159.77,70.786,187.880,80,0,0
99.53,B,159.78,159.78,51.371,201.577,80,0,0
100.03,B,159.78,159.78,50.089,209.789,80,0,0
100.53,B,127.82,127.82,55.500,171.311,64,0,0
101.03,B,127.83,127.83,63.462,187.656,64,0,0
101.53,B,111.84,111.84,58.434,184.774,56,0,0
102.03,B,111.85,111.85,67.326,221.539,56,0,0
102.58,A,31.96,31.96,23.582,97.197,16,0,0
103.08,A,143.80,143.80,82.314,226.551,72,0,0
103.58,A,79.89,79.89,74.394,206.586,40,0,0
104.08,A,95.87,95.87,84.732,252.069,48,0,0
104.58,A,175.76,175.76,58.472,207.754,88,0,0
105.08,A,143.80,143.80,50.758,179.471,72,0,0
105.58,A,111.93,111.93,60.104,152.159,56,0,0
106.08,A,95.87,95.87,90.425,239.036,48,0,0
106.59,A,111.85,111.85,61.523,174.904,56,0,0
107.09,A,127.83,127.83,65.327,194.544,64,0,0
107.61,B,47.95,47.95,41.091,132.076,24,0,0
108.11,B,111.85,111.85,68.521,229.897,56,0,0
108.61,B,127.83,127.83,71.961,183.450,64,0,0
109.11,B,127.84,127.84,63.901,199.412,64,0,0
109.61,B,143.81,143.81,57.848,190.977,72,0,0
110.11,B,175.78,175.78,54.392,245.688,88,0,0
110.61,B,159.78,159.78,50.898,180.333,80,0,0
111.11,B,127.83,127.83,54.915,180.751,64,0,0
111.62,B,111.85,111.85,66.898,171.443,56,0,0
112.12,B,79.90,79.90,68.237,207.146,40,0,0
112.70,A,31.96,31.96,49.957,132.619,16,0,0
113.20,A,143.81,143.81,73.587,271.838,72,0,0
113.71,A,111.85,111.85,66.969,194.545,56,0,0
114.21,A,111.85,111.85,63.523,190.675,56,0,0
114.71,A,127.83,127.83,75.221,228.310,64,0,0
115.21,A,127.83,127.83,71.624,193.605,64,0,0
115.71,A,143.81,143.81,48.457,179.424,72,0,0
116.21,A,159.79,159.79,57.962,187.925,80,0,0
116.71,A,111.85,111.85,54.471,230.347,56,0,0
117.21,A,127.84,127.84,58.673,212.758,64,0,0
117.79,B,63.93,63.93,43.298,184.035,32,0,0
118.29,B,143.81,143.81,59.851,211.718,72,0,0
118.79,B,127.83,127.83,77.167,234.470,64,0,0
119.29,B,111.86,111.86,71.078,208.459,56,0,0
119.79,B,95.88,95.88,55.306,233.163,48,0,0
120.29,B,111.85,111.85,80.206,228.872,56,0,0
120.79,B,111.86,111.86,66.526,207.645,56,0,0
121.29,B,111.86,111.86,62.060,207.181,56,0,0
121.79,B,143.81,143.81,75.131,196.737,72,0,0
122.29,B,111.85,111.85,62.076,157.814,56,0,0
122.86,A,79.91,79.91,41.970,171.199,40,0,0
123.36,A,127.83,127.83,62.574,168.075,64,0,0
123.86,A,127.82,127.82,71.063,199.992,64,0,0
124.36,A,143.80,143.80,56.956,197.544,72,0,0
124.86,A,111.84,111.84,68.580,164.072,56,0,0
125.36,A,111.85,111.85,57.791,171.651,56,0,0
125.86,A,95.88,95.88,79.175,229.268,48,0,0
126.36,A,127.82,127.82,59.816,217.601,64,0,0
126.86,A,143.80,143.80,66.355,209.253,72,0,0
127.36,A,143.80,143.80,66.728,213.202,72,0,0
127.95,B,47.94,47.94,40.510,106.122,24,0,0
128.45,B,143.80,143.80,73.366,237.252,72,0,0
128.95,B,63.91,63.91,66.761,204.956,32,0,0
129.45,B,175.76,175.76,75.206,231.435,88,0,0
129.96,B,111.85,111.85,55.435,153.085,56,0,0
130.46,B,127.82,127.82,60.656,171.650,64,0,0
130.96,B,175.75,175.75,48.548,202.223,88,0,0
131.46,B,175.75,175.75,46.477,212.633,88,0,0
131.96,B,127.82,127.82,49.941,170.566,64,0,0
132.46,B,111.84,111.84,65.317,218.067,56,0,0
133.00,A,63.93,63.93,43.121,180.313,32,0,0
133.50,A,79.89,79.89,86.674,216.295,40,0,0
134.00,A,159.78,159.78,68.275,240.689,80,0,0
134.50,A,159.78,159.78,46.661,184.233,80,0,0
135.01,A,111.84,111.84,71.652,227.592,56,0,0
135.51,A,159.78,159.78,60.084,228.380,80,0,0
136.01,A,143.80,143.80,50.490,196.924,72,0,0
136.51,A,95.87,95.87,56.058,197.587,48,0,0
137.01,A,127.83,127.83,64.190,271.467,64,0,0
137.51,A,127.82,127.82,66.644,215.839,64,0,0
138.12,B,79.91,79.91,53.319,154.923,40,0,0
138.62,B,127.83,127.83,64.697,234.940,64,0,0
139.12,B,79.89,79.89,82.671,183.470,40,0,0
139.62,B,127.83,127.83,65.928,227.088,64,0,0
140.12,B,111.85,111.85,63.957,173.249,56,0,0
140.62,B,159.79,159.79,66.133,184.797,80,0,0
141.12,B,143.80,143.80,49.644,202.804,72,0,0
141.62,B,127.83,127.83,60.606,173.258,64,0,0
142.12,B,111.86,111.86,57.202,163.104,56,0,0
142.62,B,143.81,143.81,60.827,187.421,72,0,0
143.20,A,47.94,47.94,54.926,131.670,24,0,0
143.70,A,127.84,127.84,73.140,215.786,64,0,0
144.20,A,111.86,111.86,77.490,216.702,56,0,0
144.70,A,79.90,79.90,64.190,196.735,40,0,0
145.20,A,127.83,127.83,75.594,219.828,64,0,0
145.70,A,175.77,175.77,61.466,208.585,88,0,0
146.21,A,95.88,95.88,54.228,153.774,48,0,0
146.71,A,111.86,111.86,77.105,189.304,56,0,0
147.21,A,127.83,127.83,70.846,247.426,64,0,0
147.71,A,95.87,95.87,56.951,148.445,48,0,0
148.30,B,31.96,31.96,47.975,154.421,16,0,0
148.80,B,175.76,175.76,62.868,227.374,88,0,0
149.30,B,111.85,111.85,51.823,169.805,56,0,0
149.80,B,111.85,111.85,61.119,209.679,56,0,0
150.30,B,127.83,127.83,80.172,222.766,64,0,0
150.80,B,111.85,111.85,57.806,191.888,56,0,0
151.30,B,127.82,127.82,66.169,231.581,64,0,0
151.80,B,159.78,159.78,61.505,226.927,80,0,0
152.30,B,95.87,95.87,65.839,252.799,48,0,0
152.80,B,127.83,127.83,68.338,189.020,64,0,0
153.35,A,31.96,31.96,51.092,138.470,16,0,0
153.85,A,143.81,143.81,76.016,228.035,72,0,0
154.35,A,63.91,63.91,87.116,205.015,32,0,0
154.85,A,95.87,95.87,82.251,206.002,48,0,0
155.35,A,95.88,95.88,69.858,192.728,48,0,0
155.85,A,143.80,143.80,66.644,247.524,72,0,0
156.35,A,159.78,159.78,71.150,264.448,80,0,0
156.85,A,111.84,111.84,49.489,188.989,56,0,0
157.35,A,159.79,159.79,67.844,204.247,80,0,0
157.85,A,63.91,63.91,60.632,136.098,32,0,0
158.48,B,47.97,47.97,31.712,112.557,24,0,0
158.98,B,127.83,127.83,77.521,193.624,64,0,0
159.49,B,111.85,111.85,55.608,179.109,56,0,0
159.99,B,143.80,143.80,69.435,200.608,72,0,0
160.49,B,127.83,127.83,62.873,170.331,64,0,0
160.99,B,95.87,95.87,67.183,205.257,48,0,0
161.49,B,127.83,127.83,70.028,193.444,64,0,0
161.99,B,111.85,111.85,61.846,195.013,56,0,0
162.49,B,143.80,143.80,64.203,201.387,72,0,0
162.99,B,111.85,111.85,65.469,199.233,56,0,0
163.52,A,31.96,31.96,35.437,134.676,16,0,0
164.02,A,143.80,143.80,71.507,233.077,72,0,0
164.52,A,111.84,111.84,74.789,201.424,56,0,0
165.02,A,159.78,159.78,51.040,210.928,80,0,0
165.52,A,95.87,95.87,71.738,181.542,48,0,0
166.02,A,111.84,111.84,71.877,220.739,56,0,0
166.52,A,143.80,143.80,61.239,174.557,72,0,0
167.02,A,159.78,159.78,56.534,224.604,80,0,0
167.52,A,143.80,143.80,51.621,159.690,72,0,0
168.02,A,127.82,127.82,62.620,220.249,64,0,0
168.60,B,79.91,79.91,51.884,138.555,40,0,0
169.10,B,95.88,95.88,62.985,217.372,48,0,0
169.60,B,175.77,175.77,56.209,221.718,88,0,0
170.10,B,127.82,127.82,69.123,202.345,64,0,0
170.60,B,79.89,79.89,60.753,175.978,40,0,0
171.10,B,159.78,159.78,68.654,186.544,80,0,0
171.60,B,63.91,63.91,57.853,174.967,32,0,0
172.10,B,143.81,143.81,80.802,208.450,72,0,0
172.60,B,127.82,127.82,57.280,194.034,64,0,0
173.10,B,143.80,143.80,57.868,221.628,72,0,0
173.69,A,63.93,63.93,44.094,164.002,32,0,0
174.19,A,143.81,143.81,66.741,234.544,72,0,0
174.69,A,127.83,127.83,66.583,166.334,64,0,0
175.19,A,63.91,63.91,66.098,184.834,32,0,0
175.70,A,143.80,143.80,73.251,217.811,72,0,0
176.20,A,143.80,143.80,59.544,171.620,72,0,0
176.70,A,127.82,127.82,56.996,197.988,64,0,0
177.20,A,207.72,207.72,48.711,207.520,104,0,0
177.70,A,111.85,111.85,52.648,157.651,56,0,0
178.20,A,111.84,111.84,72.068,187.980,56,0,0
178.80,B,63.93,63.93,36.635,224.334,32,0,0
179.30,B,111.85,111.85,77.693,213.812,56,0,0
179.80,B,111.85,111.85,76.920,190.691,56,0,0
180.30,B,111.85,111.85,71.281,180.784,56,0,0
180.80,B,111.85,111.85,73.652,192.960,56,0,0
181.31,B,111.85,111.85,62.942,181.177,56,0,0
181.81,B,159.78,159.78,60.616,187.040,80,0,0
182.31,B,111.85,111.85,64.560,208.222,56,0,0
182.81,B,79.89,79.89,64.106,206.648,40,0,0
183.31,B,143.80,143.80,73.601,237.624,72,0,0
